,DATE,TG,Q_TG,TN,Q_TN,QQ,Q_QQ,TX,Q_TX,SD,Q_SD,CC,Q_CC,HU,Q_HU,SS,Q_SS
3276,19610627,112.0,0.0,72.0,0.0,238.0,0.0,148.0,0.0,0.0,0.0,6.0,0.0,74.0,0.0,68.0,0.0
3277,19610627,112.0,0.0,72.0,0.0,238.0,0.0,148.0,0.0,0.0,0.0,6.0,0.0,74.0,0.0,68.0,0.0
3278,19610628,121.0,0.0,94.0,0.0,100.0,0.0,183.0,0.0,0.0,0.0,7.0,0.0,76.0,0.0,2.0,0.0
3279,19610628,121.0,0.0,94.0,0.0,100.0,0.0,183.0,0.0,0.0,0.0,7.0,0.0,76.0,0.0,2.0,0.0
3280,19610629,144.0,0.0,106.0,0.0,330.0,0.0,212.0,0.0,0.0,0.0,2.0,0.0,72.0,0.0,142.0,0.0
3281,19610629,144.0,0.0,106.0,0.0,330.0,0.0,212.0,0.0,0.0,0.0,2.0,0.0,72.0,0.0,142.0,0.0
3282,19610630,126.0,0.0,41.0,0.0,193.0,0.0,184.0,0.0,0.0,0.0,7.0,0.0,74.0,0.0,40.0,0.0
3283,19610630,126.0,0.0,41.0,0.0,193.0,0.0,184.0,0.0,0.0,0.0,7.0,0.0,74.0,0.0,40.0,0.0
3284,19610701,148.0,0.0,113.0,0.0,104.0,0.0,160.0,0.0,0.0,0.0,8.0,0.0,89.0,0.0,3.0,0.0
3285,19610701,148.0,0.0,113.0,0.0,104.0,0.0,160.0,0.0,0.0,0.0,8.0,0.0,89.0,0.0,3.0,0.0
3286,19610702,132.0,0.0,105.0,0.0,160.0,0.0,133.0,0.0,0.0,0.0,7.0,0.0,82.0,0.0,23.0,0.0
3287,19610702,132.0,0.0,105.0,0.0,160.0,0.0,133.0,0.0,0.0,0.0,7.0,0.0,82.0,0.0,23.0,0.0
3288,19610703,100.0,0.0,66.0,0.0,112.0,0.0,152.0,0.0,0.0,0.0,8.0,0.0,88.0,0.0,5.0,0.0
3289,19610703,100.0,0.0,66.0,0.0,112.0,0.0,152.0,0.0,0.0,0.0,8.0,0.0,88.0,0.0,5.0,0.0
3290,19610704,122.0,0.0,91.0,0.0,285.0,0.0,176.0,0.0,0.0,0.0,5.0,0.0,67.0,0.0,105.0,0.0
3291,19610704,122.0,0.0,91.0,0.0,285.0,0.0,176.0,0.0,0.0,0.0,5.0,0.0,67.0,0.0,105.0,0.0
3292,19610705,124.0,0.0,71.0,0.0,314.0,0.0,180.0,0.0,0.0,0.0,4.0,0.0,68.0,0.0,130.0,0.0
3293,19610705,124.0,0.0,71.0,0.0,314.0,0.0,180.0,0.0,0.0,0.0,4.0,0.0,68.0,0.0,130.0,0.0
3294,19610706,100.0,0.0,19.0,0.0,274.0,0.0,166.0,0.0,0.0,0.0,5.0,0.0,72.0,0.0,97.0,0.0
3295,19610706,100.0,0.0,19.0,0.0,274.0,0.0,166.0,0.0,0.0,0.0,5.0,0.0,72.0,0.0,97.0,0.0
3296,19610707,140.0,0.0,113.0,0.0,92.0,0.0,152.0,0.0,0.0,0.0,8.0,0.0,92.0,0.0,1.0,0.0
3297,19610707,140.0,0.0,113.0,0.0,92.0,0.0,152.0,0.0,0.0,0.0,8.0,0.0,92.0,0.0,1.0,0.0
3298,19610708,129.0,0.0,106.0,0.0,118.0,0.0,151.0,0.0,0.0,0.0,7.0,0.0,88.0,0.0,7.0,0.0
3299,19610708,129.0,0.0,106.0,0.0,118.0,0.0,151.0,0.0,0.0,0.0,7.0,0.0,88.0,0.0,7.0,0.0
3300,19610709,120.0,0.0,90.0,0.0,211.0,0.0,148.0,0.0,0.0,0.0,7.0,0.0,74.0,0.0,53.0,0.0
3301,19610709,120.0,0.0,90.0,0.0,211.0,0.0,148.0,0.0,0.0,0.0,7.0,0.0,74.0,0.0,53.0,0.0
3302,19610710,106.0,0.0,63.0,0.0,92.0,0.0,189.0,0.0,0.0,0.0,8.0,0.0,80.0,0.0,1.0,0.0
3303,19610710,106.0,0.0,63.0,0.0,92.0,0.0,189.0,0.0,0.0,0.0,8.0,0.0,80.0,0.0,1.0,0.0
3304,19610711,124.0,0.0,60.0,0.0,233.0,0.0,172.0,0.0,0.0,0.0,6.0,0.0,79.0,0.0,68.0,0.0
3305,19610711,124.0,0.0,60.0,0.0,233.0,0.0,172.0,0.0,0.0,0.0,6.0,0.0,79.0,0.0,68.0,0.0
3306,19610712,134.0,0.0,97.0,0.0,91.0,0.0,144.0,0.0,0.0,0.0,8.0,0.0,94.0,0.0,1.0,0.0
3307,19610712,134.0,0.0,97.0,0.0,91.0,0.0,144.0,0.0,0.0,0.0,8.0,0.0,94.0,0.0,1.0,0.0
3308,19610713,126.0,0.0,107.0,0.0,187.0,0.0,161.0,0.0,0.0,0.0,7.0,0.0,84.0,0.0,39.0,0.0
3309,19610713,126.0,0.0,107.0,0.0,187.0,0.0,161.0,0.0,0.0,0.0,7.0,0.0,84.0,0.0,39.0,0.0
3310,19610714,104.0,0.0,47.0,0.0,282.0,0.0,168.0,0.0,0.0,0.0,6.0,0.0,78.0,0.0,107.0,0.0
3311,19610714,104.0,0.0,47.0,0.0,282.0,0.0,168.0,0.0,0.0,0.0,6.0,0.0,78.0,0.0,107.0,0.0
3312,19610715,126.0,0.0,83.0,0.0,187.0,0.0,173.0,0.0,0.0,0.0,7.0,0.0,74.0,0.0,40.0,0.0
3313,19610715,126.0,0.0,83.0,0.0,187.0,0.0,173.0,0.0,0.0,0.0,7.0,0.0,74.0,0.0,40.0,0.0
3314,19610716,134.0,0.0,96.0,0.0,115.0,0.0,139.0,0.0,0.0,0.0,8.0,0.0,88.0,0.0,7.0,0.0
3315,19610716,134.0,0.0,96.0,0.0,115.0,0.0,139.0,0.0,0.0,0.0,8.0,0.0,88.0,0.0,7.0,0.0
3316,19610717,124.0,0.0,108.0,0.0,90.0,0.0,156.0,0.0,0.0,0.0,8.0,0.0,85.0,0.0,1.0,0.0
3317,19610717,124.0,0.0,108.0,0.0,90.0,0.0,156.0,0.0,0.0,0.0,8.0,0.0,85.0,0.0,1.0,0.0
3318,19610718,115.0,0.0,74.0,0.0,79.0,0.0,196.0,0.0,0.0,0.0,8.0,0.0,86.0,0.0,0.0,0.0
3319,19610718,115.0,0.0,74.0,0.0,79.0,0.0,196.0,0.0,0.0,0.0,8.0,0.0,86.0,0.0,0.0,0.0
3320,19610719,151.0,0.0,106.0,0.0,246.0,0.0,162.0,0.0,0.0,0.0,5.0,0.0,79.0,0.0,81.0,0.0
3321,19610719,151.0,0.0,106.0,0.0,246.0,0.0,162.0,0.0,0.0,0.0,5.0,0.0,79.0,0.0,81.0,0.0
3322,19610720,112.0,0.0,63.0,0.0,79.0,0.0,156.0,0.0,0.0,0.0,8.0,0.0,84.0,0.0,0.0,0.0
3323,19610720,112.0,0.0,63.0,0.0,79.0,0.0,156.0,0.0,0.0,0.0,8.0,0.0,84.0,0.0,0.0,0.0
3324,19610721,129.0,0.0,102.0,0.0,88.0,0.0,188.0,0.0,0.0,0.0,8.0,0.0,86.0,0.0,1.0,0.0
3325,19610721,129.0,0.0,102.0,0.0,88.0,0.0,188.0,0.0,0.0,0.0,8.0,0.0,86.0,0.0,1.0,0.0
3326,19610722,118.0,0.0,48.0,0.0,211.0,0.0,157.0,0.0,0.0,0.0,6.0,0.0,79.0,0.0,58.0,0.0
3327,19610722,118.0,0.0,48.0,0.0,211.0,0.0,157.0,0.0,0.0,0.0,6.0,0.0,79.0,0.0,58.0,0.0
3328,19610723,110.0,0.0,63.0,0.0,93.0,0.0,160.0,0.0,0.0,0.0,8.0,0.0,82.0,0.0,2.0,0.0
3329,19610723,110.0,0.0,63.0,0.0,93.0,0.0,160.0,0.0,0.0,0.0,8.0,0.0,82.0,0.0,2.0,0.0
3330,19610724,120.0,0.0,79.0,0.0,162.0,0.0,160.0,0.0,0.0,0.0,7.0,0.0,76.0,0.0,29.0,0.0
3331,19610724,120.0,0.0,79.0,0.0,162.0,0.0,160.0,0.0,0.0,0.0,7.0,0.0,76.0,0.0,29.0,0.0
3332,19610725,122.0,0.0,83.0,0.0,104.0,0.0,138.0,0.0,0.0,0.0,8.0,0.0,91.0,0.0,5.0,0.0
3333,19610725,122.0,0.0,83.0,0.0,104.0,0.0,138.0,0.0,0.0,0.0,8.0,0.0,91.0,0.0,5.0,0.0
3334,19610726,123.0,0.0,108.0,0.0,161.0,0.0,138.0,0.0,0.0,0.0,8.0,0.0,88.0,0.0,29.0,0.0
3335,19610726,123.0,0.0,108.0,0.0,161.0,0.0,138.0,0.0,0.0,0.0,8.0,0.0,88.0,0.0,29.0,0.0
3336,19610727,118.0,0.0,97.0,0.0,116.0,0.0,151.0,0.0,0.0,0.0,7.0,0.0,82.0,0.0,9.0,0.0
3337,19610727,118.0,0.0,97.0,0.0,116.0,0.0,151.0,0.0,0.0,0.0,7.0,0.0,82.0,0.0,9.0,0.0
3338,19610728,110.0,0.0,68.0,0.0,209.0,0.0,162.0,0.0,0.0,0.0,5.0,0.0,79.0,0.0,60.0,0.0
3339,19610728,110.0,0.0,68.0,0.0,209.0,0.0,162.0,0.0,0.0,0.0,5.0,0.0,79.0,0.0,60.0,0.0
3340,19610729,128.0,0.0,95.0,0.0,155.0,0.0,168.0,0.0,0.0,0.0,6.0,0.0,79.0,0.0,27.0,0.0
3341,19610729,128.0,0.0,95.0,0.0,155.0,0.0,168.0,0.0,0.0,0.0,6.0,0.0,79.0,0.0,27.0,0.0
3342,19610730,115.0,0.0,62.0,0.0,122.0,0.0,172.0,0.0,0.0,0.0,7.0,0.0,89.0,0.0,12.0,0.0
3343,19610730,115.0,0.0,62.0,0.0,122.0,0.0,172.0,0.0,0.0,0.0,7.0,0.0,89.0,0.0,12.0,0.0
3344,19610731,146.0,0.0,119.0,0.0,183.0,0.0,184.0,0.0,0.0,0.0,6.0,0.0,81.0,0.0,44.0,0.0
3345,19610731,146.0,0.0,119.0,0.0,183.0,0.0,184.0,0.0,0.0,0.0,6.0,0.0,81.0,0.0,44.0,0.0
3346,19610801,107.0,0.0,30.0,0.0,197.0,0.0,162.0,0.0,0.0,0.0,6.0,0.0,75.0,0.0,54.0,0.0
3347,19610801,107.0,0.0,30.0,0.0,197.0,0.0,162.0,0.0,0.0,0.0,6.0,0.0,75.0,0.0,54.0,0.0
3348,19610802,124.0,0.0,85.0,0.0,257.0,0.0,157.0,0.0,0.0,0.0,6.0,0.0,76.0,0.0,101.0,0.0
3349,19610802,124.0,0.0,85.0,0.0,257.0,0.0,157.0,0.0,0.0,0.0,6.0,0.0,76.0,0.0,101.0,0.0
3350,19610803,106.0,0.0,56.0,0.0,73.0,0.0,177.0,0.0,0.0,0.0,8.0,0.0,94.0,0.0,0.0,0.0
3351,19610803,106.0,0.0,56.0,0.0,73.0,0.0,177.0,0.0,0.0,0.0,8.0,0.0,94.0,0.0,0.0,0.0
3352,19610804,138.0,0.0,98.0,0.0,205.0,0.0,156.0,0.0,0.0,0.0,6.0,0.0,81.0,0.0,62.0,0.0
3353,19610804,138.0,0.0,98.0,0.0,205.0,0.0,156.0,0.0,0.0,0.0,6.0,0.0,81.0,0.0,62.0,0.0
3354,19610805,110.0,0.0,63.0,0.0,140.0,0.0,152.0,0.0,0.0,0.0,6.0,0.0,90.0,0.0,22.0,0.0
3355,19610805,110.0,0.0,63.0,0.0,140.0,0.0,152.0,0.0,0.0,0.0,6.0,0.0,90.0,0.0,22.0,0.0
3356,19610806,114.0,0.0,75.0,0.0,215.0,0.0,168.0,0.0,0.0,0.0,5.0,0.0,83.0,0.0,71.0,0.0
3357,19610806,114.0,0.0,75.0,0.0,215.0,0.0,168.0,0.0,0.0,0.0,5.0,0.0,83.0,0.0,71.0,0.0
3358,19610807,93.0,0.0,18.0,0.0,213.0,0.0,128.0,0.0,0.0,0.0,6.0,0.0,79.0,0.0,70.0,0.0
3359,19610807,93.0,0.0,18.0,0.0,213.0,0.0,128.0,0.0,0.0,0.0,6.0,0.0,79.0,0.0,70.0,0.0
3360,19610808,114.0,0.0,101.0,0.0,70.0,0.0,150.0,0.0,0.0,0.0,8.0,0.0,94.0,0.0,0.0,0.0
3361,19610808,114.0,0.0,101.0,0.0,70.0,0.0,150.0,0.0,0.0,0.0,8.0,0.0,94.0,0.0,0.0,0.0
3362,19610809,122.0,0.0,93.0,0.0,195.0,0.0,146.0,0.0,0.0,0.0,6.0,0.0,86.0,0.0,58.0,0.0
3363,19610809,122.0,0.0,93.0,0.0,195.0,0.0,146.0,0.0,0.0,0.0,6.0,0.0,86.0,0.0,58.0,0.0
3364,19610810,92.0,0.0,39.0,0.0,126.0,0.0,144.0,0.0,0.0,0.0,7.0,0.0,90.0,0.0,17.0,0.0
3365,19610810,92.0,0.0,39.0,0.0,126.0,0.0,144.0,0.0,0.0,0.0,7.0,0.0,90.0,0.0,17.0,0.0
3366,19610811,122.0,0.0,100.0,0.0,129.0,0.0,167.0,0.0,0.0,0.0,6.0,0.0,84.0,0.0,19.0,0.0
3367,19610811,122.0,0.0,100.0,0.0,129.0,0.0,167.0,0.0,0.0,0.0,6.0,0.0,84.0,0.0,19.0,0.0
3368,19610812,90.0,0.0,13.0,0.0,196.0,0.0,166.0,0.0,0.0,0.0,6.0,0.0,88.0,0.0,62.0,0.0
3369,19610812,90.0,0.0,13.0,0.0,196.0,0.0,166.0,0.0,0.0,0.0,6.0,0.0,88.0,0.0,62.0,0.0
3370,19610813,133.0,0.0,100.0,0.0,137.0,0.0,152.0,0.0,0.0,0.0,7.0,0.0,88.0,0.0,24.0,0.0
3371,19610813,133.0,0.0,100.0,0.0,137.0,0.0,152.0,0.0,0.0,0.0,7.0,0.0,88.0,0.0,24.0,0.0
3372,19610814,122.0,0.0,91.0,0.0,101.0,0.0,173.0,0.0,0.0,0.0,8.0,0.0,83.0,0.0,8.0,0.0
3373,19610814,122.0,0.0,91.0,0.0,101.0,0.0,173.0,0.0,0.0,0.0,8.0,0.0,83.0,0.0,8.0,0.0
3374,19610815,132.0,0.0,92.0,0.0,217.0,0.0,179.0,0.0,0.0,0.0,6.0,0.0,73.0,0.0,82.0,0.0
3375,19610815,132.0,0.0,92.0,0.0,217.0,0.0,179.0,0.0,0.0,0.0,6.0,0.0,73.0,0.0,82.0,0.0
3376,19610816,132.0,0.0,85.0,0.0,182.0,0.0,173.0,0.0,0.0,0.0,6.0,0.0,82.0,0.0,55.0,0.0
3377,19610816,132.0,0.0,85.0,0.0,182.0,0.0,173.0,0.0,0.0,0.0,6.0,0.0,82.0,0.0,55.0,0.0
3378,19610817,134.0,0.0,96.0,0.0,124.0,0.0,144.0,0.0,0.0,0.0,7.0,0.0,84.0,0.0,19.0,0.0
3379,19610817,134.0,0.0,96.0,0.0,124.0,0.0,144.0,0.0,0.0,0.0,7.0,0.0,84.0,0.0,19.0,0.0
3380,19610818,126.0,0.0,107.0,0.0,78.0,0.0,185.0,0.0,0.0,0.0,8.0,0.0,90.0,0.0,2.0,0.0
3381,19610818,126.0,0.0,107.0,0.0,78.0,0.0,185.0,0.0,0.0,0.0,8.0,0.0,90.0,0.0,2.0,0.0
3382,19610819,146.0,0.0,108.0,0.0,190.0,0.0,149.0,0.0,0.0,0.0,6.0,0.0,77.0,0.0,64.0,0.0
3383,19610819,146.0,0.0,108.0,0.0,190.0,0.0,149.0,0.0,0.0,0.0,6.0,0.0,77.0,0.0,64.0,0.0
3384,19610820,124.0,0.0,99.0,0.0,72.0,0.0,137.0,0.0,0.0,0.0,8.0,0.0,90.0,0.0,1.0,0.0
3385,19610820,124.0,0.0,99.0,0.0,72.0,0.0,137.0,0.0,0.0,0.0,8.0,0.0,90.0,0.0,1.0,0.0
3386,19610821,118.0,0.0,99.0,0.0,90.0,0.0,177.0,0.0,0.0,0.0,8.0,0.0,89.0,0.0,6.0,0.0
3387,19610821,118.0,0.0,99.0,0.0,90.0,0.0,177.0,0.0,0.0,0.0,8.0,0.0,89.0,0.0,6.0,0.0
3388,19610822,142.0,1.0,106.0,0.0,188.0,0.0,137.0,1.0,0.0,0.0,6.0,0.0,81.0,0.0,66.0,0.0
3389,19610822,142.0,1.0,106.0,0.0,188.0,0.0,137.0,1.0,0.0,0.0,6.0,0.0,81.0,0.0,66.0,0.0
3390,19610823,106.0,0.0,74.0,0.0,70.0,0.0,164.0,0.0,0.0,0.0,8.0,0.0,91.0,0.0,1.0,0.0
3391,19610823,106.0,0.0,74.0,0.0,70.0,0.0,164.0,0.0,0.0,0.0,8.0,0.0,91.0,0.0,1.0,0.0
3392,19610824,96.0,0.0,27.0,0.0,235.0,0.0,147.0,0.0,0.0,0.0,4.0,0.0,75.0,0.0,112.0,0.0
3393,19610824,96.0,0.0,27.0,0.0,235.0,0.0,147.0,0.0,0.0,0.0,4.0,0.0,75.0,0.0,112.0,0.0
3394,19610825,80.0,0.0,12.0,0.0,60.0,0.0,161.0,0.0,0.0,0.0,8.0,0.0,97.0,0.0,0.0,0.0
3395,19610825,80.0,0.0,12.0,0.0,60.0,0.0,161.0,0.0,0.0,0.0,8.0,0.0,97.0,0.0,0.0,0.0
3396,19610826,124.0,0.0,86.0,0.0,146.0,0.0,144.0,0.0,0.0,0.0,6.0,0.0,88.0,0.0,38.0,0.0
3397,19610826,124.0,0.0,86.0,0.0,146.0,0.0,144.0,0.0,0.0,0.0,6.0,0.0,88.0,0.0,38.0,0.0
3398,19610827,120.0,0.0,97.0,0.0,82.0,0.0,192.0,0.0,0.0,0.0,8.0,0.0,88.0,0.0,5.0,0.0
3399,19610827,120.0,0.0,97.0,0.0,82.0,0.0,192.0,0.0,0.0,0.0,8.0,0.0,88.0,0.0,5.0,0.0
3400,19610828,160.0,0.0,127.0,0.0,187.0,0.0,248.0,0.0,0.0,0.0,5.0,0.0,88.0,0.0,73.0,0.0
3401,19610828,160.0,0.0,127.0,0.0,187.0,0.0,248.0,0.0,0.0,0.0,5.0,0.0,88.0,0.0,73.0,0.0
3402,19610829,175.0,0.0,102.0,0.0,185.0,0.0,189.0,0.0,0.0,0.0,4.0,0.0,78.0,0.0,72.0,0.0
3403,19610829,175.0,0.0,102.0,0.0,185.0,0.0,189.0,0.0,0.0,0.0,4.0,0.0,78.0,0.0,72.0,0.0
3404,19610830,136.0,0.0,82.0,0.0,222.0,0.0,201.0,0.0,0.0,0.0,2.0,0.0,80.0,0.0,110.0,0.0
3405,19610830,136.0,0.0,82.0,0.0,222.0,0.0,201.0,0.0,0.0,0.0,2.0,0.0,80.0,0.0,110.0,0.0
3406,19610831,112.0,0.0,22.0,0.0,230.0,0.0,238.0,0.0,0.0,0.0,1.0,0.0,82.0,0.0,121.0,0.0
3407,19610831,112.0,0.0,22.0,0.0,230.0,0.0,238.0,0.0,0.0,0.0,1.0,0.0,82.0,0.0,121.0,0.0
3408,19610901,156.0,0.0,74.0,0.0,136.0,0.0,222.0,0.0,0.0,0.0,6.0,0.0,81.0,0.0,35.0,0.0
3409,19610901,156.0,0.0,74.0,0.0,136.0,0.0,222.0,0.0,0.0,0.0,6.0,0.0,81.0,0.0,35.0,0.0
3410,19610902,175.0,1.0,128.0,0.0,149.0,0.0,134.0,1.0,0.0,0.0,6.0,0.0,85.0,0.0,46.0,0.0
3411,19610902,175.0,1.0,128.0,0.0,149.0,0.0,134.0,1.0,0.0,0.0,6.0,0.0,85.0,0.0,46.0,0.0
3412,19610903,129.0,0.0,124.0,0.0,51.0,0.0,178.0,0.0,0.0,0.0,8.0,0.0,98.0,0.0,0.0,0.0
3413,19610903,129.0,0.0,124.0,0.0,51.0,0.0,178.0,0.0,0.0,0.0,8.0,0.0,98.0,0.0,0.0,0.0
3414,19610904,147.0,0.0,116.0,0.0,94.0,0.0,153.0,0.0,0.0,0.0,8.0,0.0,90.0,0.0,12.0,0.0
3415,19610904,147.0,0.0,116.0,0.0,94.0,0.0,153.0,0.0,0.0,0.0,8.0,0.0,90.0,0.0,12.0,0.0
3416,19610905,143.0,1.0,133.0,1.0,99.0,0.0,129.0,1.0,0.0,0.0,6.0,0.0,88.0,0.0,15.0,0.0
3417,19610905,143.0,1.0,133.0,1.0,99.0,0.0,129.0,1.0,0.0,0.0,6.0,0.0,88.0,0.0,15.0,0.0
3418,19610906,96.0,0.0,64.0,0.0,102.0,0.0,152.0,0.0,0.0,0.0,6.0,0.0,86.0,0.0,17.0,0.0
3419,19610906,96.0,0.0,64.0,0.0,102.0,0.0,152.0,0.0,0.0,0.0,6.0,0.0,86.0,0.0,17.0,0.0
3420,19610907,103.0,0.0,54.0,0.0,156.0,0.0,146.0,0.0,0.0,0.0,5.0,0.0,84.0,0.0,59.0,0.0
3421,19610907,103.0,0.0,54.0,0.0,156.0,0.0,146.0,0.0,0.0,0.0,5.0,0.0,84.0,0.0,59.0,0.0
3422,19610908,120.0,0.0,93.0,0.0,48.0,0.0,151.0,0.0,0.0,0.0,8.0,0.0,89.0,0.0,0.0,0.0
3423,19610908,120.0,0.0,93.0,0.0,48.0,0.0,151.0,0.0,0.0,0.0,8.0,0.0,89.0,0.0,0.0,0.0
3424,19610909,102.0,0.0,53.0,0.0,108.0,0.0,167.0,0.0,0.0,0.0,7.0,0.0,92.0,0.0,23.0,0.0
3425,19610909,102.0,0.0,53.0,0.0,108.0,0.0,167.0,0.0,0.0,0.0,7.0,0.0,92.0,0.0,23.0,0.0
3426,19610910,130.0,0.0,94.0,0.0,92.0,0.0,154.0,0.0,0.0,0.0,8.0,0.0,97.0,0.0,14.0,0.0
3427,19610910,130.0,0.0,94.0,0.0,92.0,0.0,154.0,0.0,0.0,0.0,8.0,0.0,97.0,0.0,14.0,0.0
3428,19610911,118.0,0.0,83.0,0.0,170.0,0.0,143.0,0.0,0.0,0.0,5.0,0.0,88.0,0.0,81.0,0.0
3429,19610911,118.0,0.0,83.0,0.0,170.0,0.0,143.0,0.0,0.0,0.0,5.0,0.0,88.0,0.0,81.0,0.0
3430,19610912,102.0,0.0,62.0,0.0,46.0,0.0,151.0,0.0,0.0,0.0,8.0,0.0,97.0,0.0,0.0,0.0
3431,19610912,102.0,0.0,62.0,0.0,46.0,0.0,151.0,0.0,0.0,0.0,8.0,0.0,97.0,0.0,0.0,0.0
3432,19610913,122.0,0.0,93.0,0.0,160.0,0.0,161.0,0.0,0.0,0.0,6.0,0.0,84.0,0.0,73.0,0.0
3433,19610913,122.0,0.0,93.0,0.0,160.0,0.0,161.0,0.0,0.0,0.0,6.0,0.0,84.0,0.0,73.0,0.0
3434,19610914,118.0,0.0,74.0,0.0,148.0,0.0,189.0,0.0,0.0,0.0,6.0,0.0,85.0,0.0,63.0,0.0
3435,19610914,118.0,0.0,74.0,0.0,148.0,0.0,189.0,0.0,0.0,0.0,6.0,0.0,85.0,0.0,63.0,0.0
3436,19610915,146.0,0.0,104.0,0.0,53.0,0.0,213.0,0.0,0.0,0.0,8.0,0.0,96.0,0.0,1.0,0.0
3437,19610915,146.0,0.0,104.0,0.0,53.0,0.0,213.0,0.0,0.0,0.0,8.0,0.0,96.0,0.0,1.0,0.0
3438,19610916,167.0,1.0,121.0,0.0,133.0,0.0,160.0,1.0,0.0,0.0,7.0,0.0,81.0,0.0,51.0,0.0
3439,19610916,167.0,1.0,121.0,0.0,133.0,0.0,160.0,1.0,0.0,0.0,7.0,0.0,81.0,0.0,51.0,0.0
3440,19610917,122.0,0.0,85.0,0.0,164.0,0.0,181.0,0.0,0.0,0.0,3.0,0.0,80.0,0.0,87.0,0.0
3441,19610917,122.0,0.0,85.0,0.0,164.0,0.0,181.0,0.0,0.0,0.0,3.0,0.0,80.0,0.0,87.0,0.0
3442,19610918,134.0,0.0,87.0,0.0,171.0,0.0,191.0,0.0,0.0,0.0,3.0,0.0,85.0,0.0,99.0,0.0
3443,19610918,134.0,0.0,87.0,0.0,171.0,0.0,191.0,0.0,0.0,0.0,3.0,0.0,85.0,0.0,99.0,0.0
3444,19610919,142.0,0.0,92.0,0.0,66.0,0.0,177.0,0.0,0.0,0.0,7.0,0.0,90.0,0.0,6.0,0.0
3445,19610919,142.0,0.0,92.0,0.0,66.0,0.0,177.0,0.0,0.0,0.0,7.0,0.0,90.0,0.0,6.0,0.0
3446,19610920,142.0,0.0,107.0,0.0,84.0,0.0,177.0,0.0,0.0,0.0,8.0,0.0,96.0,0.0,16.0,0.0
3447,19610920,142.0,0.0,107.0,0.0,84.0,0.0,177.0,0.0,0.0,0.0,8.0,0.0,96.0,0.0,16.0,0.0
3448,19610921,134.0,0.0,92.0,0.0,82.0,0.0,172.0,0.0,0.0,0.0,7.0,0.0,96.0,0.0,15.0,0.0
3449,19610921,134.0,0.0,92.0,0.0,82.0,0.0,172.0,0.0,0.0,0.0,7.0,0.0,96.0,0.0,15.0,0.0
3450,19610922,119.0,0.0,66.0,0.0,120.0,0.0,197.0,0.0,0.0,0.0,4.0,0.0,93.0,0.0,47.0,0.0
3451,19610922,119.0,0.0,66.0,0.0,120.0,0.0,197.0,0.0,0.0,0.0,4.0,0.0,93.0,0.0,47.0,0.0
3452,19610923,130.0,0.0,63.0,0.0,108.0,0.0,147.0,0.0,0.0,0.0,7.0,0.0,91.0,0.0,37.0,0.0
3453,19610923,130.0,0.0,63.0,0.0,108.0,0.0,147.0,0.0,0.0,0.0,7.0,0.0,91.0,0.0,37.0,0.0
3454,19610924,105.0,0.0,63.0,0.0,130.0,0.0,129.0,0.0,0.0,0.0,4.0,0.0,80.0,0.0,62.0,0.0
3455,19610924,105.0,0.0,63.0,0.0,130.0,0.0,129.0,0.0,0.0,0.0,4.0,0.0,80.0,0.0,62.0,0.0
3456,19610925,70.0,0.0,12.0,0.0,38.0,0.0,130.0,0.0,0.0,0.0,8.0,0.0,92.0,0.0,0.0,0.0
3457,19610925,70.0,0.0,12.0,0.0,38.0,0.0,130.0,0.0,0.0,0.0,8.0,0.0,92.0,0.0,0.0,0.0
3458,19610926,115.0,0.0,100.0,0.0,37.0,0.0,127.0,0.0,0.0,0.0,8.0,0.0,95.0,0.0,0.0,0.0
3459,19610926,115.0,0.0,100.0,0.0,37.0,0.0,127.0,0.0,0.0,0.0,8.0,0.0,95.0,0.0,0.0,0.0
3460,19610927,92.0,0.0,58.0,0.0,118.0,0.0,178.0,0.0,0.0,0.0,6.0,0.0,88.0,0.0,54.0,0.0
3461,19610927,92.0,0.0,58.0,0.0,118.0,0.0,178.0,0.0,0.0,0.0,6.0,0.0,88.0,0.0,54.0,0.0
3462,19610928,131.0,0.0,84.0,0.0,58.0,0.0,131.0,0.0,0.0,0.0,7.0,0.0,90.0,0.0,6.0,0.0
3463,19610928,131.0,0.0,84.0,0.0,58.0,0.0,131.0,0.0,0.0,0.0,7.0,0.0,90.0,0.0,6.0,0.0
3464,19610929,91.0,0.0,51.0,0.0,57.0,0.0,143.0,0.0,0.0,0.0,8.0,0.0,91.0,0.0,6.0,0.0
3465,19610929,91.0,0.0,51.0,0.0,57.0,0.0,143.0,0.0,0.0,0.0,8.0,0.0,91.0,0.0,6.0,0.0
3466,19610930,115.0,0.0,87.0,0.0,86.0,0.0,154.0,0.0,0.0,0.0,7.0,0.0,88.0,0.0,26.0,0.0
3467,19610930,115.0,0.0,87.0,0.0,86.0,0.0,154.0,0.0,0.0,0.0,7.0,0.0,88.0,0.0,26.0,0.0
3468,19611001,110.0,0.0,67.0,0.0,134.0,0.0,156.0,0.0,0.0,0.0,2.0,0.0,83.0,0.0,84.0,0.0
3469,19611001,110.0,0.0,67.0,0.0,134.0,0.0,156.0,0.0,0.0,0.0,2.0,0.0,83.0,0.0,84.0,0.0
3470,19611002,99.0,0.0,42.0,0.0,133.0,0.0,149.0,0.0,0.0,0.0,2.0,0.0,87.0,0.0,85.0,0.0
3471,19611002,99.0,0.0,42.0,0.0,133.0,0.0,149.0,0.0,0.0,0.0,2.0,0.0,87.0,0.0,85.0,0.0
