SOUID,    DATE,   CC, Q_CC
105608,19570414,    6,    0
105608,19570415,    8,    0
105608,19570416,    4,    0
105608,19570417,    5,    0
105608,19570418,    6,    0
105608,19570419,    6,    0
105608,19570420,    3,    0
105608,19570421,    8,    0
105608,19570422,    7,    0
105608,19570423,    7,    0
105608,19570424,    1,    0
105608,19570425,    3,    0
105608,19570426,    2,    0
105608,19570427,    2,    0
105608,19570428,    4,    0
105608,19570429,    7,    0
105608,19570430,    6,    0
105608,19570501,    7,    0
105608,19570502,    5,    0
105608,19570503,    6,    0
105608,19570504,    5,    0
105608,19570505,    5,    0
105608,19570506,    5,    0
105608,19570507,    7,    0
105608,19570508,    8,    0
105608,19570509,    8,    0
105608,19570510,    7,    0
105608,19570511,    7,    0
105608,19570512,    7,    0
105608,19570513,    6,    0
105608,19570514,    8,    0
105608,19570515,    6,    0
105608,19570516,    6,    0
105608,19570517,    6,    0
105608,19570518,    8,    0
105608,19570519,    3,    0
105608,19570520,    6,    0
105608,19570521,    7,    0
105608,19570522,    1,    0
105608,19570523,    4,    0
105608,19570524,    1,    0
105608,19570525,    2,    0
105608,19570526,    2,    0
105608,19570527,    6,    0
105608,19570528,    4,    0
105608,19570529,    7,    0
105608,19570530,    4,    0
105608,19570531,    4,    0
105608,19570601,    8,    0
105608,19570602,    8,    0
105608,19570603,    6,    0
105608,19570604,    7,    0
105608,19570605,    6,    0
105608,19570606,    6,    0
105608,19570607,    6,    0
105608,19570608,    5,    0
105608,19570609,    7,    0
105608,19570610,    3,    0
105608,19570611,    3,    0
105608,19570612,    4,    0
105608,19570613,    7,    0
105608,19570614,    1,    0
105608,19570615,    1,    0
105608,19570616,    1,    0
105608,19570617,    0,    0
105608,19570618,    4,    0
105608,19570619,    1,    0
105608,19570620,    1,    0
105608,19570621,    4,    0
105608,19570622,    5,    0
105608,19570623,    6,    0
105608,19570624,    5,    0
105608,19570625,    6,    0
105608,19570626,    6,    0
105608,19570627,    8,    0
105608,19570628,    8,    0
105608,19570629,    5,    0
105608,19570630,    5,    0
105608,19570701,    4,    0
105608,19570702,    5,    0
105608,19570703,    8,    0
105608,19570704,    8,    0
105608,19570705,    4,    0
105608,19570706,    5,    0
105608,19570707,    7,    0
105608,19570708,    7,    0
105608,19570709,    5,    0
105608,19570710,    7,    0
105608,19570711,    7,    0
105608,19570712,    8,    0
105608,19570713,    8,    0
105608,19570714,    7,    0
105608,19570715,    6,    0
105608,19570716,    7,    0
105608,19570717,    7,    0
105608,19570718,    6,    0
105608,19570719,    6,    0
105608,19570720,    7,    0
105608,19570721,    5,    0
105608,19570722,    7,    0
105608,19570723,    7,    0
105608,19570724,    8,    0
105608,19570725,    8,    0
105608,19570726,    7,    0
105608,19570727,    8,    0
105608,19570728,    6,    0
105608,19570729,    6,    0
105608,19570730,    5,    0
105608,19570731,    7,    0
105608,19570801,    1,    0
105608,19570802,    0,    0
105608,19570803,    4,    0
105608,19570804,    5,    0
105608,19570805,    6,    0
105608,19570806,    5,    0
105608,19570807,    6,    0
105608,19570808,    8,    0
105608,19570809,    7,    0
105608,19570810,    7,    0
105608,19570811,    7,    0
105608,19570812,    8,    0
105608,19570813,    8,    0
105608,19570814,    8,    0
105608,19570815,    8,    0
105608,19570816,    7,    0
105608,19570817,    7,    0
105608,19570818,    6,    0
105608,19570819,    8,    0
105608,19570820,    7,    0
105608,19570821,    5,    0
105608,19570822,    7,    0
105608,19570823,    7,    0
105608,19570824,    7,    0
105608,19570825,    6,    0
105608,19570826,    7,    0
105608,19570827,    7,    0
105608,19570828,    5,    0
105608,19570829,    6,    0
105608,19570830,    6,    0
105608,19570831,    8,    0
105608,19570901,    3,    0
105608,19570902,    6,    0
105608,19570903,    6,    0
105608,19570904,    7,    0
105608,19570905,    6,    0
105608,19570906,    8,    0
105608,19570907,    7,    0
105608,19570908,    6,    0
105608,19570909,    8,    0
105608,19570910,    6,    0
105608,19570911,    6,    0
105608,19570912,    4,    0
105608,19570913,    6,    0
105608,19570914,    4,    0
105608,19570915,    4,    0
105608,19570916,    7,    0
105608,19570917,    8,    0
105608,19570918,    7,    0
105608,19570919,    4,    0
105608,19570920,    8,    0
105608,19570921,    8,    0
105608,19570922,    8,    0
105608,19570923,    8,    0
105608,19570924,    4,    0
105608,19570925,    5,    0
105608,19570926,    6,    0
105608,19570927,    7,    0
105608,19570928,    7,    0
105608,19570929,    2,    0
105608,19570930,    4,    0
105608,19571001,    8,    0
105608,19571002,    7,    0
105608,19571003,    3,    0
105608,19571004,    7,    0
105608,19571005,    8,    0
105608,19571006,    7,    0
105608,19571007,    8,    0
105608,19571008,    5,    0
105608,19571009,    8,    0
105608,19571010,    8,    0
105608,19571011,    3,    0
105608,19571012,    6,    0
105608,19571013,    8,    0
105608,19571014,    6,    0
105608,19571015,    8,    0
105608,19571016,    4,    0
105608,19571017,    7,    0
105608,19571018,    7,    0
105608,19571019,    4,    0
105608,19571020,    5,    0
105608,19571021,    6,    0
105608,19571022,    4,    0
105608,19571023,    8,    0
105608,19571024,    4,    0
105608,19571025,    8,    0
105608,19571026,    4,    0
105608,19571027,    8,    0
105608,19571028,    5,    0
105608,19571029,    8,    0
105608,19571030,    6,    0
105608,19571031,    4,    0
105608,19571101,    6,    0
105608,19571102,    6,    0
105608,19571103,    7,    0
105608,19571104,    6,    0
105608,19571105,    8,    0
105608,19571106,    2,    0
105608,19571107,    2,    0
105608,19571108,    4,    0
105608,19571109,    4,    0
105608,19571110,    3,    0
105608,19571111,    8,    0
105608,19571112,    8,    0
105608,19571113,    8,    0
105608,19571114,    7,    0
105608,19571115,    7,    0
105608,19571116,    8,    0
105608,19571117,    8,    0
105608,19571118,    8,    0
105608,19571119,    8,    0
105608,19571120,-9999,    9
105608,19571121,    7,    0
105608,19571122,    1,    0
105608,19571123,    6,    0
105608,19571124,    7,    0
105608,19571125,    7,    0
105608,19571126,    8,    0
105608,19571127,    7,    0
105608,19571128,    7,    0
105608,19571129,    7,    0
105608,19571130,    8,    0
105608,19571201,    1,    0
105608,19571202,    0,    0
105608,19571203,    6,    0
105608,19571204,    6,    0
105608,19571205,    7,    0
105608,19571206,    5,    0
105608,19571207,    8,    0
105608,19571208,    6,    0
105608,19571209,    2,    0
105608,19571210,    8,    0
105608,19571211,    8,    0
105608,19571212,    6,    0
105608,19571213,    4,    0
105608,19571214,    4,    0
105608,19571215,    4,    0
105608,19571216,    8,    0
105608,19571217,    8,    0
105608,19571218,    5,    0
105608,19571219,    7,    0
105608,19571220,    8,    0
105608,19571221,    4,    0
105608,19571222,    7,    0
105608,19571223,    4,    0
105608,19571224,    0,    0
105608,19571225,    6,    0
105608,19571226,    7,    0
105608,19571227,    8,    0
105608,19571228,    5,    0
105608,19571229,    6,    0
105608,19571230,    5,    0
105608,19571231,    8,    0
105608,19580101,    2,    0
105608,19580102,    6,    0
105608,19580103,    5,    0
105608,19580104,    8,    0
105608,19580105,    5,    0
105608,19580106,    7,    0
105608,19580107,    3,    0
105608,19580108,    7,    0
105608,19580109,    5,    0
105608,19580110,    8,    0
105608,19580111,    2,    0
105608,19580112,    1,    0
105608,19580113,    2,    0
105608,19580114,    8,    0
105608,19580115,    7,    0
105608,19580116,    8,    0
105608,19580117,    4,    0
105608,19580118,    6,    0
105608,19580119,    5,    0
105608,19580120,    6,    0
105608,19580121,    6,    0
105608,19580122,    1,    0
105608,19580123,    2,    0
105608,19580124,    5,    0
105608,19580125,    8,    0
105608,19580126,    8,    0
105608,19580127,    8,    0
105608,19580128,    8,    0
105608,19580129,    6,    0
105608,19580130,-9999,    9
105608,19580131,    8,    0
105608,19580201,    7,    0
105608,19580202,    5,    0
105608,19580203,    6,    0
105608,19580204,    8,    0
105608,19580205,    3,    0
105608,19580206,    1,    0
105608,19580207,    6,    0
105608,19580208,    6,    0
105608,19580209,    8,    0
105608,19580210,    8,    0
105608,19580211,    7,    0
105608,19580212,    5,    0
105608,19580213,    6,    0
105608,19580214,    8,    0
105608,19580215,    6,    0
105608,19580216,    5,    0
105608,19580217,    3,    0
105608,19580218,    4,    0
105608,19580219,    6,    0
105608,19580220,    6,    0
105608,19580221,    8,    0
105608,19580222,    6,    0
105608,19580223,    8,    0
105608,19580224,    8,    0
105608,19580225,    1,    0
105608,19580226,    4,    0
105608,19580227,    7,    0
105608,19580228,    8,    0
105608,19580301,    7,    0
105608,19580302,    6,    0
105608,19580303,    8,    0
105608,19580304,    8,    0
105608,19580305,    4,    0
105608,19580306,    1,    0
105608,19580307,    5,    0
105608,19580308,    6,    0
105608,19580309,    2,    0
105608,19580310,    4,    0
105608,19580311,    2,    0
105608,19580312,    7,    0
105608,19580313,    7,    0
105608,19580314,    5,    0
105608,19580315,    7,    0
105608,19580316,    2,    0
105608,19580317,    7,    0
105608,19580318,    7,    0
105608,19580319,    3,    0
105608,19580320,    4,    0
105608,19580321,    4,    0
105608,19580322,    6,    0
105608,19580323,    6,    0
105608,19580324,    6,    0
105608,19580325,    7,    0
105608,19580326,    8,    0
105608,19580327,    8,    0
105608,19580328,    8,    0
105608,19580329,    8,    0
105608,19580330,    8,    0
105608,19580331,    8,    0
105608,19580401,    5,    0
105608,19580402,    1,    0
105608,19580403,    7,    0
105608,19580404,    8,    0
105608,19580405,    7,    0
105608,19580406,    6,    0
105608,19580407,    6,    0
105608,19580408,    7,    0
105608,19580409,    6,    0
105608,19580410,    4,    0
105608,19580411,    3,    0
105608,19580412,    3,    0
105608,19580413,    6,    0
105608,19580414,    2,    0
105608,19580415,    6,    0
105608,19580416,    7,    0
105608,19580417,    7,    0
105608,19580418,    8,    0
105608,19580419,    7,    0
105608,19580420,    6,    0
105608,19580421,    7,    0
105608,19580422,    7,    0
105608,19580423,    7,    0
105608,19580424,    5,    0
105608,19580425,    7,    0
105608,19580426,    6,    0
105608,19580427,    5,    0
105608,19580428,    6,    0
105608,19580429,    4,    0
105608,19580430,    8,    0
105608,19580501,    1,    0
105608,19580502,    6,    0
105608,19580503,    2,    0
105608,19580504,    7,    0
105608,19580505,    7,    0
105608,19580506,    5,    0
105608,19580507,    8,    0
105608,19580508,    8,    0
105608,19580509,    7,    0
105608,19580510,    8,    0
105608,19580511,    7,    0
105608,19580512,    6,    0
105608,19580513,    4,    0
105608,19580514,    8,    0
105608,19580515,    7,    0
105608,19580516,    5,    0
105608,19580517,    6,    0
105608,19580518,    7,    0
105608,19580519,    8,    0
105608,19580520,    6,    0
105608,19580521,    5,    0
105608,19580522,    7,    0
105608,19580523,    8,    0
105608,19580524,    8,    0
105608,19580525,    6,    0
105608,19580526,    6,    0
105608,19580527,    6,    0
105608,19580528,    6,    0
105608,19580529,    4,    0
105608,19580530,    8,    0
105608,19580531,    6,    0
105608,19580601,    5,    0
105608,19580602,    7,    0
105608,19580603,    6,    0
105608,19580604,    4,    0
105608,19580605,    2,    0
105608,19580606,    4,    0
105608,19580607,    8,    0
105608,19580608,    6,    0
105608,19580609,    8,    0
105608,19580610,    8,    0
105608,19580611,    8,    0
105608,19580612,    7,    0
105608,19580613,    4,    0
105608,19580614,    7,    0
105608,19580615,    6,    0
105608,19580616,    8,    0
105608,19580617,    4,    0
105608,19580618,    6,    0
105608,19580619,    8,    0
105608,19580620,    8,    0
105608,19580621,    8,    0
105608,19580622,    7,    0
105608,19580623,    6,    0
105608,19580624,    6,    0
105608,19580625,    7,    0
105608,19580626,    8,    0
105608,19580627,    8,    0
105608,19580628,    7,    0
105608,19580629,    6,    0
105608,19580630,    7,    0
105608,19580701,    8,    0
105608,19580702,    5,    0
105608,19580703,    5,    0
105608,19580704,    4,    0
105608,19580705,    6,    0
105608,19580706,    2,    0
105608,19580707,    6,    0
105608,19580708,    8,    0
105608,19580709,    7,    0
105608,19580710,    7,    0
105608,19580711,    7,    0
105608,19580712,    7,    0
105608,19580713,    7,    0
105608,19580714,    6,    0
105608,19580715,    8,    0
105608,19580716,    7,    0
105608,19580717,    4,    0
105608,19580718,    8,    0
105608,19580719,    7,    0
105608,19580720,    7,    0
105608,19580721,    5,    0
105608,19580722,    6,    0
105608,19580723,    5,    0
105608,19580724,    5,    0
105608,19580725,    5,    0
105608,19580726,    8,    0
105608,19580727,    8,    0
105608,19580728,    8,    0
105608,19580729,    6,    0
105608,19580730,    7,    0
105608,19580731,    6,    0
105608,19580801,    7,    0
105608,19580802,    7,    0
105608,19580803,    7,    0
105608,19580804,    8,    0
105608,19580805,    5,    0
105608,19580806,    6,    0
105608,19580807,    5,    0
105608,19580808,    8,    0
105608,19580809,    8,    0
105608,19580810,    8,    0
105608,19580811,    6,    0
105608,19580812,    6,    0
105608,19580813,    8,    0
105608,19580814,    6,    0
105608,19580815,    7,    0
105608,19580816,    6,    0
105608,19580817,    7,    0
105608,19580818,    6,    0
105608,19580819,    8,    0
105608,19580820,    8,    0
105608,19580821,    7,    0
105608,19580822,    7,    0
105608,19580823,    5,    0
105608,19580824,    5,    0
105608,19580825,    5,    0
105608,19580826,    7,    0
105608,19580827,    8,    0
105608,19580828,    7,    0
105608,19580829,    6,    0
105608,19580830,    8,    0
105608,19580831,    6,    0
105608,19580901,    5,    0
105608,19580902,    3,    0
105608,19580903,    6,    0
105608,19580904,    6,    0
105608,19580905,    6,    0
105608,19580906,    8,    0
105608,19580907,    7,    0
105608,19580908,    7,    0
105608,19580909,    7,    0
105608,19580910,    7,    0
105608,19580911,    6,    0
105608,19580912,    3,    0
105608,19580913,    7,    0
105608,19580914,    7,    0
105608,19580915,    7,    0
105608,19580916,    6,    0
105608,19580917,    5,    0
105608,19580918,    6,    0
105608,19580919,    8,    0
105608,19580920,    6,    0
105608,19580921,    6,    0
105608,19580922,    5,    0
105608,19580923,    8,    0
105608,19580924,    6,    0
105608,19580925,    5,    0
105608,19580926,    4,    0
105608,19580927,    6,    0
105608,19580928,    7,    0
105608,19580929,    7,    0
105608,19580930,    6,    0
105608,19581001,    5,    0
105608,19581002,    7,    0
105608,19581003,    7,    0
105608,19581004,    7,    0
105608,19581005,    5,    0
105608,19581006,    6,    0
105608,19581007,    5,    0
105608,19581008,    5,    0
105608,19581009,    5,    0
105608,19581010,    6,    0
105608,19581011,    4,    0
105608,19581012,    8,    0
105608,19581013,    6,    0
105608,19581014,    5,    0
105608,19581015,    4,    0
105608,19581016,    2,    0
105608,19581017,    3,    0
105608,19581018,    6,    0
105608,19581019,    7,    0
105608,19581020,    7,    0
105608,19581021,    7,    0
105608,19581022,    6,    0
105608,19581023,    8,    0
105608,19581024,    8,    0
105608,19581025,    6,    0
105608,19581026,    8,    0
105608,19581027,    8,    0
105608,19581028,    8,    0
105608,19581029,    8,    0
105608,19581030,    6,    0
105608,19581031,    2,    0
105608,19581101,    6,    0
105608,19581102,    7,    0
105608,19581103,    5,    0
105608,19581104,    8,    0
105608,19581105,    6,    0
105608,19581106,    7,    0
105608,19581107,    5,    0
105608,19581108,    5,    0
105608,19581109,    6,    0
105608,19581110,    3,    0
105608,19581111,    8,    0
105608,19581112,    4,    0
105608,19581113,    4,    0
105608,19581114,-9999,    9
105608,19581115,    7,    0
105608,19581116,    8,    0
105608,19581117,    6,    0
105608,19581118,    8,    0
105608,19581119,    6,    0
105608,19581120,    8,    0
105608,19581121,    7,    0
105608,19581122,    7,    0
105608,19581123,    8,    0
105608,19581124,-9999,    9
105608,19581125,    8,    0
105608,19581126,    7,    0
105608,19581127,-9999,    9
105608,19581128,    8,    0
105608,19581129,    0,    0
105608,19581130,    4,    0
105608,19581201,    1,    0
105608,19581202,    6,    0
105608,19581203,    6,    0
105608,19581204,    2,    0
105608,19581205,    5,    0
105608,19581206,    4,    0
105608,19581207,    7,    0
105608,19581208,    5,    0
105608,19581209,    4,    0
105608,19581210,    7,    0
105608,19581211,    8,    0
105608,19581212,    8,    0
105608,19581213,    5,    0
105608,19581214,    6,    0
105608,19581215,    6,    0
105608,19581216,    5,    0
105608,19581217,    7,    0
105608,19581218,    7,    0
105608,19581219,    7,    0
105608,19581220,    7,    0
105608,19581221,    2,    0
105608,19581222,    4,    0
105608,19581223,    7,    0
105608,19581224,-9999,    9
105608,19581225,    8,    0
105608,19581226,    5,    0
105608,19581227,    7,    0
105608,19581228,    6,    0
105608,19581229,    7,    0
105608,19581230,    6,    0
105608,19581231,    3,    0
105608,19590101,    7,    0
105608,19590102,    4,    0
105608,19590103,    3,    0
105608,19590104,    1,    0
105608,19590105,    1,    0
105608,19590106,    6,    0
105608,19590107,    8,    0
105608,19590108,    3,    0
105608,19590109,    2,    0
105608,19590110,    1,    0
105608,19590111,    3,    0
105608,19590112,    4,    0
105608,19590113,    4,    0
105608,19590114,    1,    0
105608,19590115,    0,    0
105608,19590116,    6,    0
105608,19590117,-9999,    9
105608,19590118,-9999,    9
105608,19590119,    8,    0
105608,19590120,    6,    0
105608,19590121,    6,    0
105608,19590122,    6,    0
105608,19590123,    3,    0
105608,19590124,    1,    0
105608,19590125,    2,    0
105608,19590126,    1,    0
105608,19590127,    2,    0
105608,19590128,    4,    0
105608,19590129,-9999,    9
105608,19590130,    4,    0
105608,19590131,    3,    0
105608,19590201,    6,    0
105608,19590202,    0,    0
105608,19590203,    1,    0
105608,19590204,    7,    0
105608,19590205,    8,    0
105608,19590206,    8,    0
105608,19590207,    2,    0
105608,19590208,    2,    0
105608,19590209,    3,    0
105608,19590210,-9999,    9
105608,19590211,-9999,    9
105608,19590212,    8,    0
105608,19590213,    8,    0
105608,19590214,    7,    0
105608,19590215,    8,    0
105608,19590216,-9999,    9
105608,19590217,    8,    0
105608,19590218,    8,    0
105608,19590219,    5,    0
105608,19590220,    6,    0
105608,19590221,    8,    0
105608,19590222,    6,    0
105608,19590223,    8,    0
105608,19590224,-9999,    9
105608,19590225,-9999,    9
105608,19590226,-9999,    9
105608,19590227,    8,    0
105608,19590228,    8,    0
105608,19590301,    7,    0
105608,19590302,    7,    0
105608,19590303,    7,    0
105608,19590304,    7,    0
105608,19590305,    7,    0
105608,19590306,    7,    0
105608,19590307,    6,    0
105608,19590308,    8,    0
105608,19590309,    6,    0
105608,19590310,    8,    0
105608,19590311,    8,    0
105608,19590312,    5,    0
105608,19590313,    5,    0
105608,19590314,    8,    0
105608,19590315,    2,    0
105608,19590316,    5,    0
105608,19590317,    7,    0
105608,19590318,    8,    0
105608,19590319,    8,    0
105608,19590320,    4,    0
105608,19590321,    6,    0
105608,19590322,    8,    0
105608,19590323,    7,    0
105608,19590324,    8,    0
105608,19590325,    6,    0
105608,19590326,    7,    0
105608,19590327,    6,    0
105608,19590328,    6,    0
105608,19590329,    8,    0
105608,19590330,    6,    0
105608,19590331,    8,    0
105608,19590401,    3,    0
105608,19590402,    8,    0
105608,19590403,    6,    0
105608,19590404,    3,    0
105608,19590405,    7,    0
105608,19590406,    4,    0
105608,19590407,    6,    0
105608,19590408,    6,    0
105608,19590409,    6,    0
105608,19590410,    7,    0
105608,19590411,    7,    0
105608,19590412,    7,    0
105608,19590413,    8,    0
105608,19590414,    6,    0
105608,19590415,    7,    0
105608,19590416,    7,    0
105608,19590417,    8,    0
105608,19590418,    5,    0
105608,19590419,    7,    0
105608,19590420,    6,    0
105608,19590421,    7,    0
105608,19590422,    8,    0
105608,19590423,    4,    0
105608,19590424,    7,    0
105608,19590425,    8,    0
105608,19590426,    8,    0
105608,19590427,    8,    0
105608,19590428,    7,    0
105608,19590429,    4,    0
105608,19590430,    5,    0
105608,19590501,    6,    0
105608,19590502,    5,    0
105608,19590503,    4,    0
105608,19590504,    5,    0
105608,19590505,    4,    0
105608,19590506,    5,    0
105608,19590507,    7,    0
105608,19590508,    7,    0
105608,19590509,    6,    0
105608,19590510,    5,    0
105608,19590511,    6,    0
105608,19590512,    7,    0
105608,19590513,    6,    0
105608,19590514,    5,    0
105608,19590515,    2,    0
105608,19590516,    4,    0
105608,19590517,    4,    0
105608,19590518,    7,    0
105608,19590519,    7,    0
105608,19590520,    7,    0
105608,19590521,    7,    0
105608,19590522,    6,    0
105608,19590523,    5,    0
105608,19590524,    1,    0
105608,19590525,    3,    0
105608,19590526,    3,    0
105608,19590527,    7,    0
105608,19590528,    7,    0
105608,19590529,    7,    0
105608,19590530,    7,    0
105608,19590531,    7,    0
105608,19590601,    5,    0
105608,19590602,    7,    0
105608,19590603,    6,    0
105608,19590604,    4,    0
105608,19590605,    8,    0
105608,19590606,    7,    0
105608,19590607,    7,    0
105608,19590608,    6,    0
105608,19590609,    7,    0
105608,19590610,    6,    0
105608,19590611,    8,    0
105608,19590612,    6,    0
105608,19590613,    5,    0
105608,19590614,    1,    0
105608,19590615,    7,    0
105608,19590616,    5,    0
105608,19590617,    6,    0
105608,19590618,    6,    0
105608,19590619,    5,    0
105608,19590620,    3,    0
105608,19590621,    3,    0
105608,19590622,    7,    0
105608,19590623,    7,    0
105608,19590624,    7,    0
105608,19590625,    8,    0
105608,19590626,    7,    0
105608,19590627,    7,    0
105608,19590628,    8,    0
105608,19590629,    8,    0
105608,19590630,    6,    0
105608,19590701,    8,    0
105608,19590702,    8,    0
105608,19590703,    7,    0
105608,19590704,    4,    0
105608,19590705,    6,    0
105608,19590706,    5,    0
105608,19590707,    7,    0
105608,19590708,    5,    0
105608,19590709,    6,    0
105608,19590710,    6,    0
105608,19590711,    6,    0
105608,19590712,    8,    0
105608,19590713,    5,    0
105608,19590714,    3,    0
105608,19590715,    6,    0
105608,19590716,    8,    0
105608,19590717,    7,    0
105608,19590718,    6,    0
105608,19590719,    5,    0
105608,19590720,    7,    0
105608,19590721,    7,    0
105608,19590722,    6,    0
105608,19590723,    7,    0
105608,19590724,    7,    0
105608,19590725,    2,    0
105608,19590726,    8,    0
105608,19590727,    7,    0
105608,19590728,    6,    0
105608,19590729,    6,    0
105608,19590730,    6,    0
105608,19590731,    6,    0
105608,19590801,    7,    0
105608,19590802,    8,    0
105608,19590803,    6,    0
105608,19590804,    8,    0
105608,19590805,    5,    0
105608,19590806,    7,    0
105608,19590807,    5,    0
105608,19590808,    7,    0
105608,19590809,    4,    0
105608,19590810,    4,    0
105608,19590811,    7,    0
105608,19590812,    6,    0
105608,19590813,    8,    0
105608,19590814,    6,    0
105608,19590815,    6,    0
105608,19590816,    4,    0
105608,19590817,    6,    0
105608,19590818,    5,    0
105608,19590819,    5,    0
105608,19590820,    6,    0
105608,19590821,    2,    0
105608,19590822,    2,    0
105608,19590823,    8,    0
105608,19590824,    8,    0
105608,19590825,    8,    0
105608,19590826,    2,    0
105608,19590827,    5,    0
105608,19590828,    7,    0
105608,19590829,    5,    0
105608,19590830,    4,    0
105608,19590831,    6,    0
105608,19590901,    6,    0
105608,19590902,    6,    0
105608,19590903,    6,    0
105608,19590904,    1,    0
105608,19590905,    1,    0
105608,19590906,    1,    0
105608,19590907,    7,    0
105608,19590908,    2,    0
105608,19590909,    0,    0
105608,19590910,    3,    0
105608,19590911,    5,    0
105608,19590912,    7,    0
105608,19590913,    8,    0
105608,19590914,    4,    0
105608,19590915,    8,    0
105608,19590916,    7,    0
105608,19590917,    8,    0
105608,19590918,    6,    0
105608,19590919,    8,    0
105608,19590920,    8,    0
105608,19590921,    6,    0
105608,19590922,    5,    0
105608,19590923,    7,    0
105608,19590924,    8,    0
105608,19590925,    8,    0
105608,19590926,    3,    0
105608,19590927,    6,    0
105608,19590928,    6,    0
105608,19590929,    5,    0
105608,19590930,    1,    0
105608,19591001,    6,    0
105608,19591002,    5,    0
105608,19591003,    5,    0
105608,19591004,    1,    0
105608,19591005,    2,    0
105608,19591006,    1,    0
105608,19591007,    2,    0
105608,19591008,    1,    0
105608,19591009,    7,    0
105608,19591010,    7,    0
105608,19591011,    4,    0
105608,19591012,    8,    0
105608,19591013,    7,    0
105608,19591014,    4,    0
105608,19591015,    2,    0
105608,19591016,    3,    0
105608,19591017,    8,    0
105608,19591018,    6,    0
105608,19591019,    7,    0
105608,19591020,    6,    0
105608,19591021,    6,    0
105608,19591022,    4,    0
105608,19591023,    8,    0
105608,19591024,    7,    0
105608,19591025,    6,    0
105608,19591026,    8,    0
105608,19591027,    5,    0
105608,19591028,    3,    0
105608,19591029,    5,    0
105608,19591030,    5,    0
105608,19591031,    7,    0
105608,19591101,    6,    0
105608,19591102,    6,    0
105608,19591103,    3,    0
105608,19591104,    5,    0
105608,19591105,    7,    0
105608,19591106,    8,    0
105608,19591107,    6,    0
105608,19591108,    8,    0
105608,19591109,    5,    0
105608,19591110,    4,    0
105608,19591111,    3,    0
105608,19591112,    4,    0
105608,19591113,    8,    0
105608,19591114,    7,    0
105608,19591115,    7,    0
105608,19591116,    7,    0
105608,19591117,    4,    0
105608,19591118,    8,    0
105608,19591119,    7,    0
105608,19591120,    8,    0
105608,19591121,    8,    0
105608,19591122,    8,    0
105608,19591123,    8,    0
105608,19591124,    7,    0
105608,19591125,    8,    0
105608,19591126,    7,    0
105608,19591127,    7,    0
105608,19591128,    7,    0
105608,19591129,    6,    0
105608,19591130,    4,    0
105608,19591201,    7,    0
105608,19591202,    6,    0
105608,19591203,    6,    0
105608,19591204,    6,    0
105608,19591205,    6,    0
105608,19591206,    7,    0
105608,19591207,    8,    0
105608,19591208,    7,    0
105608,19591209,    8,    0
105608,19591210,    8,    0
105608,19591211,    8,    0
105608,19591212,    8,    0
105608,19591213,    8,    0
105608,19591214,    7,    0
105608,19591215,    6,    0
105608,19591216,    7,    0
105608,19591217,    7,    0
105608,19591218,    3,    0
105608,19591219,    8,    0
105608,19591220,    7,    0
105608,19591221,    6,    0
105608,19591222,    7,    0
105608,19591223,    8,    0
105608,19591224,    8,    0
105608,19591225,    7,    0
105608,19591226,    7,    0
105608,19591227,    8,    0
105608,19591228,    4,    0
105608,19591229,    8,    0
105608,19591230,    5,    0
105608,19591231,    8,    0
105608,19600101,    4,    0
105608,19600102,    6,    0
105608,19600103,    7,    0
105608,19600104,    7,    0
105608,19600105,    2,    0
105608,19600106,    4,    0
105608,19600107,    3,    0
105608,19600108,    6,    0
105608,19600109,    4,    0
105608,19600110,    6,    0
105608,19600111,    5,    0
105608,19600112,    7,    0
105608,19600113,    7,    0
105608,19600114,    6,    0
105608,19600115,    7,    0
105608,19600116,    6,    0
105608,19600117,    7,    0
105608,19600118,    8,    0
105608,19600119,    6,    0
105608,19600120,    5,    0
105608,19600121,    8,    0
105608,19600122,    8,    0
105608,19600123,-9999,    9
105608,19600124,    5,    0
105608,19600125,-9999,    9
105608,19600126,    5,    0
105608,19600127,    8,    0
105608,19600128,    8,    0
105608,19600129,    7,    0
105608,19600130,    8,    0
105608,19600131,    8,    0
105608,19600201,    8,    0
105608,19600202,    8,    0
105608,19600203,    8,    0
105608,19600204,    6,    0
105608,19600205,    3,    0
105608,19600206,    3,    0
105608,19600207,    6,    0
105608,19600208,    5,    0
105608,19600209,    6,    0
105608,19600210,    8,    0
105608,19600211,    4,    0
105608,19600212,    4,    0
105608,19600213,    4,    0
105608,19600214,    4,    0
105608,19600215,    4,    0
105608,19600216,    2,    0
105608,19600217,    2,    0
105608,19600218,    8,    0
105608,19600219,    5,    0
105608,19600220,    6,    0
105608,19600221,    5,    0
105608,19600222,    4,    0
105608,19600223,    6,    0
105608,19600224,    8,    0
105608,19600225,    8,    0
105608,19600226,    8,    0
105608,19600227,    6,    0
105608,19600228,-9999,    9
105608,19600229,    8,    0
105608,19600301,    8,    0
105608,19600302,-9999,    9
105608,19600303,    8,    0
105608,19600304,    7,    0
105608,19600305,    6,    0
105608,19600306,    3,    0
105608,19600307,    6,    0
105608,19600308,    6,    0
105608,19600309,    8,    0
105608,19600310,    8,    0
105608,19600311,    8,    0
105608,19600312,    8,    0
105608,19600313,    8,    0
105608,19600314,    7,    0
105608,19600315,    8,    0
105608,19600316,    8,    0
105608,19600317,    8,    0
105608,19600318,    8,    0
105608,19600319,    8,    0
105608,19600320,    8,    0
105608,19600321,    7,    0
