 SOUID,    DATE,   QQ, Q_QQ
191076,20151124,   13,    0
191076,20151125,   22,    0
191076,20151126,   11,    0
191076,20151127,    6,    0
191076,20151128,    5,    0
191076,20151129,   14,    0
191076,20151130,   12,    0
191076,20151201,    5,    0
191076,20151202,    8,    0
191076,20151203,    4,    0
191076,20151204,   10,    0
191076,20151205,    2,    0
191076,20151206,   19,    0
191076,20151207,    4,    0
191076,20151208,   14,    0
191076,20151209,    3,    0
191076,20151210,   22,    0
191076,20151211,   12,    0
191076,20151212,    5,    0
191076,20151213,   20,    0
191076,20151214,   12,    0
191076,20151215,    4,    0
191076,20151216,    7,    0
191076,20151217,    3,    0
191076,20151218,    3,    0
191076,20151219,    3,    0
191076,20151220,    5,    0
209967,20151221,   12,    0
191076,20151222,    7,    0
191076,20151223,   16,    0
191076,20151224,    8,    0
191076,20151225,    6,    0
191076,20151226,    3,    0
191076,20151227,   25,    0
191076,20151228,   10,    0
191076,20151229,   16,    0
191076,20151230,    2,    0
209967,20151231,   12,    0
191076,20160101,   14,    0
903162,20160102,    1,    1
903162,20160103,    1,    1
903162,20160104,    1,    1
903162,20160105,    1,    1
903162,20160106,    0,    1
903162,20160107,    1,    1
903162,20160108,    0,    1
903162,20160109,    1,    1
903162,20160110,    1,    1
903162,20160111,    3,    0
191076,20160112,   12,    0
191076,20160113,   23,    0
191076,20160114,   32,    0
191076,20160115,   29,    0
191076,20160116,   17,    0
191076,20160117,   35,    0
191076,20160118,   12,    0
191076,20160119,   16,    0
191076,20160120,   18,    0
191076,20160121,   14,    0
903162,20160122,    1,    1
903162,20160123,    2,    1
903162,20160124,    1,    1
903162,20160125,    1,    1
903162,20160126,    0,    1
191076,20160127,   33,    0
191076,20160128,   16,    0
191076,20160129,   24,    0
191076,20160130,   31,    0
191076,20160131,   16,    0
191076,20160201,   17,    0
191076,20160202,   40,    0
191076,20160203,   58,    0
191076,20160204,   15,    0
209967,20160205,   15,    0
191076,20160206,   13,    0
209967,20160207,   16,    0
191076,20160208,   27,    0
191076,20160209,   20,    0
191076,20160210,   75,    0
191076,20160211,   83,    0
191076,20160212,   33,    0
191076,20160213,   32,    0
191076,20160214,   73,    0
191076,20160215,   90,    0
191076,20160216,   17,    0
191076,20160217,   27,    0
191076,20160218,   41,    0
191076,20160219,   16,    0
191076,20160220,   28,    0
191076,20160221,   20,    0
191076,20160222,   69,    0
191076,20160223,  116,    0
191076,20160224,   73,    0
191076,20160225,   55,    0
191076,20160226,   53,    0
191076,20160227,   75,    0
191076,20160228,  118,    0
191076,20160229,   19,    0
191076,20160301,   71,    0
191076,20160302,   77,    0
191076,20160303,   53,    0
191076,20160304,   53,    0
191076,20160305,   86,    0
191076,20160306,  117,    0
191076,20160307,  138,    0
191076,20160308,   30,    0
191076,20160309,   84,    0
191076,20160310,   63,    0
191076,20160311,   60,    0
191076,20160312,   19,    0
191076,20160313,   83,    0
191076,20160314,  157,    0
191076,20160315,   78,    0
191076,20160316,   72,    0
191076,20160317,  152,    0
191076,20160318,   51,    0
191076,20160319,  106,    0
191076,20160320,  147,    0
191076,20160321,  115,    0
191076,20160322,   67,    0
191076,20160323,   35,    0
191076,20160324,   34,    0
191076,20160325,  119,    0
191076,20160326,   20,    0
191076,20160327,   64,    0
191076,20160328,  129,    0
191076,20160329,   86,    0
191076,20160330,  107,    0
191076,20160331,  166,    0
191076,20160401,   28,    0
191076,20160402,   59,    0
191076,20160403,   78,    0
191076,20160404,   34,    0
191076,20160405,   63,    0
191076,20160406,  105,    0
191076,20160407,  186,    0
191076,20160408,   84,    0
191076,20160409,  208,    0
191076,20160410,  178,    0
191076,20160411,  104,    0
191076,20160412,   32,    0
191076,20160413,   53,    0
191076,20160414,  108,    0
191076,20160415,   74,    0
191076,20160416,  228,    0
191076,20160417,  104,    0
191076,20160418,  140,    0
191076,20160419,  215,    0
191076,20160420,  269,    0
191076,20160421,  263,    0
191076,20160422,  160,    0
191076,20160423,  153,    0
191076,20160424,  138,    0
191076,20160425,  206,    0
191076,20160426,  219,    0
191076,20160427,  184,    0
191076,20160428,   99,    0
191076,20160429,  153,    0
191076,20160430,  216,    0
191076,20160501,   50,    0
191076,20160502,  154,    0
191076,20160503,  167,    0
191076,20160504,   43,    0
191076,20160505,   77,    0
191076,20160506,  188,    0
191076,20160507,   72,    0
191076,20160508,  223,    0
191076,20160509,  302,    0
191076,20160510,  267,    0
191076,20160511,  267,    0
191076,20160512,  270,    0
191076,20160513,  114,    0
209967,20160514,  316,    0
191076,20160515,  196,    0
191076,20160516,  228,    0
191076,20160517,  118,    0
191076,20160518,  140,    0
191076,20160519,   62,    0
191076,20160520,  134,    0
191076,20160521,  114,    0
191076,20160522,  164,    0
191076,20160523,  210,    0
191076,20160524,  252,    0
191076,20160525,  135,    0
191076,20160526,   39,    0
191076,20160527,  103,    0
191076,20160528,  217,    0
191076,20160529,  292,    0
191076,20160530,  163,    0
903162,20160531,   36,    0
191076,20160601,  184,    0
903162,20160602,   33,    0
191076,20160603,  303,    0
191076,20160604,  160,    0
191076,20160605,  303,    0
191076,20160606,  221,    0
191076,20160607,  272,    0
191076,20160608,  256,    0
191076,20160609,  256,    0
191076,20160610,  125,    0
191076,20160611,   86,    0
191076,20160612,  143,    0
191076,20160613,   79,    0
191076,20160614,  187,    0
191076,20160615,  142,    0
191076,20160616,   91,    0
191076,20160617,   88,    0
191076,20160618,  205,    0
191076,20160619,   79,    0
191076,20160620,  219,    0
191076,20160621,  160,    0
191076,20160622,  181,    0
191076,20160623,  273,    0
191076,20160624,  212,    0
191076,20160625,  155,    0
191076,20160626,  163,    0
191076,20160627,  225,    0
191076,20160628,  119,    0
191076,20160629,   80,    0
191076,20160630,  148,    0
191076,20160701,  199,    0
191076,20160702,  153,    0
191076,20160703,  191,    0
191076,20160704,   77,    0
191076,20160705,  173,    0
191076,20160706,  123,    0
191076,20160707,  208,    0
191076,20160708,  175,    0
191076,20160709,   43,    0
191076,20160710,   68,    0
191076,20160711,  116,    0
191076,20160712,  142,    0
191076,20160713,  220,    0
191076,20160714,  221,    0
191076,20160715,   51,    0
191076,20160716,  193,    0
191076,20160717,  164,    0
191076,20160718,  123,    0
191076,20160719,  277,    0
191076,20160720,  101,    0
191076,20160721,  173,    0
191076,20160722,   74,    0
191076,20160723,   96,    0
191076,20160724,   55,    0
191076,20160725,  152,    0
191076,20160726,  123,    0
191076,20160727,  147,    0
191076,20160728,   68,    0
191076,20160729,  210,    0
191076,20160730,  208,    0
191076,20160731,  152,    0
191076,20160801,  180,    0
191076,20160802,   86,    0
191076,20160803,   56,    0
191076,20160804,  145,    0
191076,20160805,  176,    0
191076,20160806,  210,    0
191076,20160807,  144,    0
191076,20160808,  227,    0
191076,20160809,  184,    0
191076,20160810,  128,    0
191076,20160811,   75,    0
191076,20160812,   28,    0
191076,20160813,  163,    0
191076,20160814,   94,    0
191076,20160815,  188,    0
191076,20160816,  254,    0
191076,20160817,  273,    0
191076,20160818,  153,    0
191076,20160819,   32,    0
209967,20160820,   87,    0
209967,20160821,  121,    0
209967,20160822,  129,    0
191076,20160823,  116,    0
191076,20160824,  242,    0
191076,20160825,   55,    0
191076,20160826,  189,    0
191076,20160827,  203,    0
191076,20160828,   95,    0
191076,20160829,  204,    0
191076,20160830,   53,    0
191076,20160831,  118,    0
191076,20160901,  119,    0
191076,20160902,  123,    0
191076,20160903,   47,    0
191076,20160904,  144,    0
191076,20160905,   67,    0
191076,20160906,   50,    0
191076,20160907,   81,    0
191076,20160908,   53,    0
191076,20160909,   49,    0
191076,20160910,  116,    0
191076,20160911,  104,    0
191076,20160912,   21,    0
191076,20160913,   67,    0
191076,20160914,   61,    0
191076,20160915,  120,    0
191076,20160916,  123,    0
191076,20160917,  178,    0
191076,20160918,   37,    0
191076,20160919,  134,    0
191076,20160920,  118,    0
191076,20160921,   65,    0
191076,20160922,  152,    0
191076,20160923,   97,    0
191076,20160924,   25,    0
191076,20160925,  100,    0
191076,20160926,   52,    0
191076,20160927,   93,    0
191076,20160928,   30,    0
191076,20160929,   65,    0
191076,20160930,  106,    0
191076,20161001,  113,    0
191076,20161002,  139,    0
191076,20161003,  130,    0
191076,20161004,   85,    0
191076,20161005,   58,    0
191076,20161006,  123,    0
191076,20161007,   45,    0
191076,20161008,  117,    0
191076,20161009,   89,    0
191076,20161010,   79,    0
191076,20161011,   41,    0
191076,20161012,   55,    0
191076,20161013,   66,    0
191076,20161014,   34,    0
191076,20161015,   21,    0
191076,20161016,   39,    0
191076,20161017,   37,    0
191076,20161018,   57,    0
191076,20161019,   65,    0
191076,20161020,   46,    0
191076,20161021,   49,    0
191076,20161022,   41,    0
191076,20161023,   81,    0
191076,20161024,   45,    0
191076,20161025,   82,    0
191076,20161026,   17,    0
191076,20161027,   15,    0
191076,20161028,   52,    0
209967,20161029,   19,    0
209967,20161030,   19,    0
209967,20161031,   58,    0
209967,20161101,   76,    0
209967,20161102,   61,    0
209967,20161103,   17,    0
191076,20161104,   34,    0
191076,20161105,   66,    0
191076,20161106,   29,    0
191076,20161107,   56,    0
191076,20161108,   19,    0
191076,20161109,   22,    0
191076,20161110,   38,    0
191076,20161111,   49,    0
191076,20161112,   33,    0
209967,20161113,   14,    0
209967,20161114,   13,    0
191076,20161115,   39,    0
191076,20161116,   30,    0
191076,20161117,   17,    0
191076,20161118,   37,    0
191076,20161119,   30,    0
191076,20161120,   38,    0
191076,20161121,   13,    0
191076,20161122,   22,    0
191076,20161123,   51,    0
191076,20161124,   55,    1
191076,20161125,   57,    1
191076,20161126,   22,    0
191076,20161127,   21,    0
191076,20161128,   18,    0
191076,20161129,   33,    0
903162,20161130,    4,    0
191076,20161201,   20,    0
191076,20161202,   16,    0
191076,20161203,   20,    0
191076,20161204,   30,    0
191076,20161205,   27,    0
903162,20161206,    1,    1
903162,20161207,    0,    1
191076,20161208,   23,    0
903162,20161209,    0,    1
903162,20161210,    3,    0
903162,20161211,    1,    1
903162,20161212,    2,    0
903162,20161213,    2,    0
903162,20161214,    2,    0
903162,20161215,    2,    0
903162,20161216,    2,    0
191076,20161217,   24,    0
191076,20161218,   13,    0
903162,20161219,    1,    1
903162,20161220,    2,    0
191076,20161221,   19,    0
191076,20161222,   13,    0
903162,20161223,    0,    1
903162,20161224,    2,    0
903162,20161225,    1,    1
191076,20161226,   17,    0
191076,20161227,   22,    0
903162,20161228,    1,    1
903162,20161229,    1,    1
903162,20161230,    1,    1
903162,20161231,    3,    0
191076,20170101,   31,    0
191076,20170102,   35,    0
903162,20170103,-9999,    9
191076,20170104,   32,    0
191076,20170105,   53,    1
903162,20170106,-9999,    9
191076,20170107,   33,    0
903162,20170108,-9999,    9
191076,20170109,   19,    0
903162,20170110,-9999,    9
191076,20170111,   18,    0
209967,20170112,   22,    0
191076,20170113,   30,    0
191076,20170114,   38,    0
191076,20170115,   15,    0
191076,20170116,   31,    0
191076,20170117,   15,    0
903162,20170118,-9999,    9
903162,20170119,-9999,    9
191076,20170120,   12,    0
191076,20170121,   55,    0
903162,20170122,-9999,    9
191076,20170123,   13,    0
903162,20170124,-9999,    9
191076,20170125,   33,    0
191076,20170126,   60,    0
191076,20170127,   55,    0
209967,20170128,   13,    0
191076,20170129,   35,    0
191076,20170130,   33,    0
209967,20170131,   14,    0
191076,20170201,   16,    0
209967,20170202,   14,    0
191076,20170203,   36,    0
191076,20170204,   26,    0
191076,20170205,   18,    0
191076,20170206,   45,    0
191076,20170207,   24,    0
191076,20170208,   13,    0
191076,20170209,   19,    0
191076,20170210,   32,    0
191076,20170211,   25,    0
191076,20170212,   23,    0
191076,20170213,   17,    0
191076,20170214,   79,    0
191076,20170215,   33,    0
191076,20170216,   26,    0
191076,20170217,   17,    0
209967,20170218,   20,    0
191076,20170219,   28,    0
191076,20170220,   69,    0
191076,20170221,   23,    0
209967,20170222,   61,    0
209967,20170223,   23,    0
209967,20170224,   82,    0
209967,20170225,   24,    0
209967,20170226,   24,    0
209967,20170227,   43,    0
209967,20170228,   82,    0
209967,20170301,   64,    0
209967,20170302,   93,    0
209967,20170303,   43,    0
209967,20170304,   62,    0
209967,20170305,   88,    0
209967,20170306,  110,    0
209967,20170307,   82,    0
209967,20170308,   75,    0
209967,20170309,  129,    0
209967,20170310,   43,    0
209967,20170311,   34,    0
209967,20170312,   47,    0
209967,20170313,   79,    0
209967,20170314,  134,    0
209967,20170315,  114,    0
209967,20170316,   56,    0
209967,20170317,   37,    0
209967,20170318,   91,    0
209967,20170319,   95,    0
209967,20170320,  114,    0
209967,20170321,  132,    0
209967,20170322,   40,    0
209967,20170323,  100,    0
209967,20170324,  163,    0
209967,20170325,  170,    0
209967,20170326,  181,    0
209967,20170327,  181,    0
209967,20170328,   91,    0
209967,20170329,   45,    0
209967,20170330,   45,    0
209967,20170331,   87,    0
209967,20170401,  129,    0
209967,20170402,  194,    0
209967,20170403,  127,    0
209967,20170404,  195,    0
209967,20170405,  126,    0
209967,20170406,   58,    0
209967,20170407,   64,    0
209967,20170408,  189,    0
209967,20170409,  182,    0
209967,20170410,  193,    0
209967,20170411,  121,    0
209967,20170412,  186,    0
209967,20170413,  125,    0
209967,20170414,   89,    0
209967,20170415,  189,    0
209967,20170416,   56,    0
209967,20170417,  160,    0
209967,20170418,  153,    0
209967,20170419,   84,    0
209967,20170420,  121,    0
209967,20170421,  128,    0
209967,20170422,  241,    0
209967,20170423,  235,    0
209967,20170424,  228,    0
209967,20170425,  242,    0
209967,20170426,  199,    0
209967,20170427,  192,    0
209967,20170428,  130,    0
209967,20170429,   73,    0
209967,20170430,  215,    0
209967,20170501,  229,    0
209967,20170502,  180,    0
209967,20170503,  268,    0
209967,20170504,  259,    0
209967,20170505,  280,    0
209967,20170506,  272,    0
209967,20170507,  180,    0
209967,20170508,  254,    0
209967,20170509,  261,    0
209967,20170510,  234,    0
209967,20170511,  288,    0
209967,20170512,  203,    0
209967,20170513,  177,    0
209967,20170514,  247,    0
209967,20170515,   70,    0
209967,20170516,   85,    0
209967,20170517,  131,    0
209967,20170518,  261,    0
209967,20170519,  148,    0
209967,20170520,   87,    0
209967,20170521,  154,    0
209967,20170522,  157,    0
209967,20170523,  246,    0
209967,20170524,  198,    0
209967,20170525,  290,    0
903162,20170526,-9999,    9
209967,20170527,  216,    0
209967,20170528,  230,    0
209967,20170529,   75,    0
209967,20170530,  248,    0
903162,20170531,-9999,    9
209967,20170601,  132,    0
209967,20170602,  231,    0
209967,20170603,  304,    0
209967,20170604,  235,    0
209967,20170605,  155,    0
209967,20170606,  215,    0
209967,20170607,  276,    0
209967,20170608,   83,    0
209967,20170609,  156,    0
209967,20170610,  108,    0
209967,20170611,   83,    0
209967,20170612,  123,    0
209967,20170613,  163,    0
209967,20170614,  123,    0
209967,20170615,  167,    0
209967,20170616,  105,    0
903162,20170617,-9999,    9
209967,20170618,  259,    0
903162,20170619,-9999,    9
903162,20170620,-9999,    9
209967,20170621,  143,    0
209967,20170622,  199,    0
209967,20170623,  135,    0
209967,20170624,  245,    0
209967,20170625,  239,    0
209967,20170626,  132,    0
209967,20170627,   84,    0
209967,20170628,   84,    0
209967,20170629,   83,    0
209967,20170630,   83,    0
209967,20170701,  189,    0
209967,20170702,  104,    0
209967,20170703,  232,    0
209967,20170704,   83,    0
209967,20170705,   83,    0
209967,20170706,  141,    0
209967,20170707,  135,    0
209967,20170708,  277,    0
209967,20170709,  170,    0
209967,20170710,   81,    0
209967,20170711,  206,    0
209967,20170712,  279,    0
209967,20170713,  183,    0
209967,20170714,  203,    0
209967,20170715,   80,    0
209967,20170716,  254,    0
903162,20170717,-9999,    9
209967,20170718,  301,    0
209967,20170719,  133,    0
209967,20170720,   79,    0
209967,20170721,   78,    0
209967,20170722,   78,    0
209967,20170723,   77,    0
209967,20170724,  295,    0
209967,20170725,   92,    0
209967,20170726,  157,    0
209967,20170727,  145,    0
209967,20170728,  138,    0
209967,20170729,  128,    0
209967,20170730,  162,    0
209967,20170731,  168,    0
209967,20170801,  207,    0
209967,20170802,   88,    0
209967,20170803,  194,    0
209967,20170804,  154,    0
209967,20170805,  220,    0
209967,20170806,  110,    0
209967,20170807,  208,    0
209967,20170808,  197,    0
209967,20170809,  200,    0
209967,20170810,  205,    0
209967,20170811,   94,    0
209967,20170812,  103,    0
209967,20170813,  193,    0
209967,20170814,   67,    0
209967,20170815,  208,    0
209967,20170816,  125,    0
209967,20170817,  220,    0
209967,20170818,  154,    0
209967,20170819,  165,    0
209967,20170820,  125,    0
209967,20170821,  149,    0
209967,20170822,   92,    0
209967,20170823,  150,    0
209967,20170824,  161,    0
209967,20170825,   77,    0
209967,20170826,   83,    0
209967,20170827,   67,    0
209967,20170828,   58,    0
209967,20170829,   81,    0
209967,20170830,  136,    0
209967,20170831,  177,    0
209967,20170901,  172,    0
209967,20170902,  195,    0
209967,20170903,   81,    0
209967,20170904,   51,    0
209967,20170905,   69,    0
209967,20170906,   78,    0
209967,20170907,   49,    0
209967,20170908,   63,    0
209967,20170909,  135,    0
209967,20170910,   65,    0
209967,20170911,  117,    0
209967,20170912,   90,    0
209967,20170913,  115,    0
209967,20170914,  155,    0
209967,20170915,  145,    0
209967,20170916,   98,    0
209967,20170917,  101,    0
209967,20170918,   51,    0
209967,20170919,  130,    0
209967,20170920,   41,    0
209967,20170921,   97,    0
209967,20170922,   72,    0
209967,20170923,   47,    0
209967,20170924,   38,    0
209967,20170925,   80,    0
209967,20170926,   66,    0
209967,20170927,   44,    0
209967,20170928,   87,    0
209967,20170929,  112,    0
209967,20170930,  104,    0
209967,20171001,   42,    0
209967,20171002,   85,    0
209967,20171003,   52,    0
209967,20171004,   32,    0
209967,20171005,  117,    0
209967,20171006,   94,    0
209967,20171007,   46,    0
209967,20171008,   76,    0
209967,20171009,   29,    0
209967,20171010,   35,    0
209967,20171011,   50,    0
209967,20171012,   34,    0
209967,20171013,   27,    0
209967,20171014,   27,    0
209967,20171015,   26,    0
209967,20171016,   50,    0
209967,20171017,   36,    0
209967,20171018,   30,    0
209967,20171019,   30,    0
209967,20171020,   69,    0
209967,20171021,   31,    0
209967,20171022,   28,    0
209967,20171023,   22,    0
209967,20171024,   32,    0
209967,20171025,   67,    0
209967,20171026,   42,    0
209967,20171027,   78,    0
209967,20171028,   20,    0
209967,20171029,   79,    0
209967,20171030,   24,    0
209967,20171031,   19,    0
209967,20171101,   18,    0
209967,20171102,   69,    0
209967,20171103,   17,    0
209967,20171104,   46,    0
209967,20171105,   69,    0
209967,20171106,   26,    0
209967,20171107,   16,    0
209967,20171108,   38,    0
209967,20171109,   38,    0
209967,20171110,   43,    0
209967,20171111,   48,    0
209967,20171112,   62,    0
209967,20171113,   14,    0
209967,20171114,   27,    0
209967,20171115,   13,    0
209967,20171116,   47,    0
209967,20171117,   13,    0
209967,20171118,   41,    0
209967,20171119,   38,    0
209967,20171120,   12,    0
209967,20171121,   12,    0
209967,20171122,   12,    0
209967,20171123,   25,    0
209967,20171124,   30,    0
209967,20171125,   23,    0
209967,20171126,   22,    0
209967,20171127,   31,    0
209967,20171128,   40,    0
209967,20171129,   44,    0
209967,20171130,   42,    0
209967,20171201,   32,    0
209967,20171202,   15,    0
209967,20171203,   36,    0
903162,20171204,    3,    0
903162,20171205,    1,    1
903162,20171206,    1,    1
209967,20171207,   12,    0
209967,20171208,   38,    0
209967,20171209,   28,    0
209967,20171210,   32,    0
209967,20171211,   31,    0
903162,20171212,    1,    1
209967,20171213,   15,    0
903162,20171214,    1,    1
209967,20171215,   32,    0
209967,20171216,   24,    0
903162,20171217,    2,    0
903162,20171218,    4,    0
903162,20171219,    1,    1
209967,20171220,   19,    0
903162,20171221,    4,    0
903162,20171222,    4,    0
903162,20171223,    1,    1
903162,20171224,    1,    1
903162,20171225,    1,    1
209967,20171226,   25,    0
209967,20171227,   33,    0
209967,20171228,   33,    0
903162,20171229,    0,    1
903162,20171230,    2,    0
903162,20171231,    1,    1
209967,20180101,   16,    0
903162,20180102,    1,    1
903162,20180103,    2,    0
903162,20180104,-9999,    9
209967,20180105,   17,    0
209967,20180106,   24,    0
209967,20180107,   40,    0
209967,20180108,   40,    0
903162,20180109,    2,    0
903162,20180110,    2,    0
209967,20180111,   15,    0
209967,20180112,   21,    0
903162,20180113,    2,    0
903162,20180114,    1,    1
209967,20180115,   21,    0
903162,20180116,    3,    0
209967,20180117,   15,    0
209967,20180118,   18,    0
209967,20180119,   14,    0
209967,20180120,   32,    0
903162,20180121,    2,    1
903162,20180122,    1,    1
903162,20180123,    1,    1
903162,20180124,    2,    1
903162,20180125,    5,    0
209967,20180126,   32,    0
209967,20180127,   13,    0
209967,20180128,   13,    0
209967,20180129,   47,    0
209967,20180130,   13,    0
209967,20180131,   23,    0
209967,20180201,   48,    0
209967,20180202,   63,    0
209967,20180203,   15,    0
209967,20180204,   58,    0
209967,20180205,   20,    0
209967,20180206,   42,    0
209967,20180207,   49,    0
209967,20180208,   16,    0
209967,20180209,   72,    0
209967,20180210,   40,    0
209967,20180211,   58,    0
209967,20180212,   38,    0
209967,20180213,   54,    0
209967,20180214,   24,    0
209967,20180215,   36,    0
209967,20180216,   30,    0
209967,20180217,   46,    0
209967,20180218,   20,    0
209967,20180219,   43,    0
209967,20180220,   95,    0
209967,20180221,   66,    0
209967,20180222,   53,    0
209967,20180223,   78,    0
209967,20180224,  104,    0
209967,20180225,  109,    0
209967,20180226,   42,    0
209967,20180227,   74,    0
209967,20180228,   38,    0
209967,20180301,   28,    0
209967,20180302,   28,    0
209967,20180303,   29,    0
209967,20180304,   30,    0
209967,20180305,   30,    0
209967,20180306,   31,    0
209967,20180307,   46,    0
209967,20180308,   90,    0
209967,20180309,  117,    0
209967,20180310,   33,    0
209967,20180311,   76,    0
209967,20180312,   34,    0
209967,20180313,   65,    0
209967,20180314,   58,    0
209967,20180315,   36,    0
209967,20180316,   44,    0
209967,20180317,   93,    0
209967,20180318,   86,    0
209967,20180319,  145,    0
209967,20180320,  172,    0
209967,20180321,   78,    0
209967,20180322,   40,    0
209967,20180323,   77,    0
209967,20180324,  158,    0
209967,20180325,  138,    0
209967,20180326,  128,    0
209967,20180327,   65,    0
209967,20180328,  105,    0
209967,20180329,  119,    0
209967,20180330,  100,    0
209967,20180331,   46,    0
209967,20180401,  129,    0
209967,20180402,   47,    0
209967,20180403,   48,    0
209967,20180404,   48,    0
209967,20180405,  205,    0
209967,20180406,  115,    0
209967,20180407,   50,    0
209967,20180408,   65,    0
209967,20180409,  148,    0
209967,20180410,   52,    0
209967,20180411,   53,    0
209967,20180412,   53,    0
209967,20180413,   54,    0
209967,20180414,   73,    0
209967,20180415,   74,    0
209967,20180416,  136,    0
209967,20180417,   56,    0
209967,20180418,   66,    0
209967,20180419,  199,    0
209967,20180420,  193,    0
209967,20180421,  230,    0
209967,20180422,   69,    0
209967,20180423,   70,    0
209967,20180424,   94,    0
209967,20180425,  151,    0
209967,20180426,  192,    0
209967,20180427,  190,    0
209967,20180428,  136,    0
209967,20180429,  193,    0
209967,20180430,  251,    0
209967,20180501,  149,    0
209967,20180502,  181,    0
209967,20180503,  107,    0
209967,20180504,   65,    0
209967,20180505,  120,    0
209967,20180506,  270,    0
209967,20180507,  268,    0
209967,20180508,   94,    0
209967,20180509,   68,    0
209967,20180510,  223,    0
209967,20180511,  104,    0
209967,20180512,  250,    0
209967,20180513,  259,    0
209967,20180514,  316,    0
209967,20180515,  234,    0
209967,20180516,  300,    0
209967,20180517,  249,    0
209967,20180518,  286,    0
209967,20180519,  298,    0
209967,20180520,   72,    0
209967,20180521,  288,    0
209967,20180522,   73,    0
209967,20180523,  264,    0
903162,20180524,   36,    0
209967,20180525,  258,    0
209967,20180526,  243,    0
209967,20180527,  289,    0
209967,20180528,  280,    0
209967,20180529,  167,    0
209967,20180530,  178,    0
209967,20180531,  131,    0
209967,20180601,  219,    0
209967,20180602,  152,    0
209967,20180603,   82,    0
209967,20180604,  145,    0
209967,20180605,  274,    0
209967,20180606,  281,    0
903162,20180607,   36,    0
209967,20180608,  204,    0
209967,20180609,  264,    0
209967,20180610,  236,    0
209967,20180611,  208,    0
209967,20180612,  113,    0
209967,20180613,  179,    0
209967,20180614,  175,    0
209967,20180615,  129,    0
209967,20180616,  185,    0
209967,20180617,  100,    0
209967,20180618,  105,    0
209967,20180619,  109,    0
209967,20180620,  126,    0
209967,20180621,  292,    0
903162,20180622,   26,    0
209967,20180623,  152,    0
903162,20180624,   36,    0
903162,20180625,   36,    0
903162,20180626,   37,    0
903162,20180627,   35,    0
903162,20180628,   35,    0
903162,20180629,   35,    0
903162,20180630,   36,    0
903162,20180701,   36,    0
209967,20180702,  285,    0
903162,20180703,   35,    0
209967,20180704,  259,    0
209967,20180705,  264,    0
209967,20180706,  249,    0
209967,20180707,  233,    0
209967,20180708,  233,    0
209967,20180709,  224,    0
209967,20180710,  134,    0
209967,20180711,  184,    0
209967,20180712,  196,    0
209967,20180713,  131,    0
209967,20180714,  268,    0
209967,20180715,  124,    0
209967,20180716,  118,    0
209967,20180717,  124,    0
209967,20180718,  111,    0
209967,20180719,  195,    0
209967,20180720,   79,    0
209967,20180721,  106,    0
209967,20180722,   78,    0
209967,20180723,  138,    0
209967,20180724,  207,    0
209967,20180725,  285,    0
209967,20180726,  275,    0
209967,20180727,  286,    0
209967,20180728,  121,    0
209967,20180729,   85,    0
209967,20180730,  105,    0
209967,20180731,  108,    0
209967,20180801,   83,    0
209967,20180802,   83,    0
209967,20180803,  151,    0
209967,20180804,  158,    0
209967,20180805,  159,    0
209967,20180806,   81,    0
209967,20180807,  140,    0
209967,20180808,  158,    0
209967,20180809,  174,    0
209967,20180810,  140,    0
209967,20180811,  178,    0
209967,20180812,  105,    0
209967,20180813,  170,    0
209967,20180814,   76,    0
209967,20180815,  103,    0
209967,20180816,  165,    0
209967,20180817,   74,    0
209967,20180818,   64,    0
209967,20180819,  150,    0
209967,20180820,   85,    0
209967,20180821,   71,    0
209967,20180822,  135,    0
209967,20180823,  125,    0
209967,20180824,  148,    0
209967,20180825,  233,    0
209967,20180826,   60,    0
209967,20180827,   76,    0
209967,20180828,   90,    0
209967,20180829,  167,    0
209967,20180830,  163,    0
209967,20180831,  222,    0
209967,20180901,   53,    0
209967,20180902,   52,    0
209967,20180903,   51,    0
209967,20180904,  168,    0
209967,20180905,  142,    0
209967,20180906,  115,    0
209967,20180907,  101,    0
209967,20180908,  103,    0
209967,20180909,  108,    0
209967,20180910,   47,    0
209967,20180911,  143,    0
209967,20180912,  121,    0
209967,20180913,   74,    0
209967,20180914,   68,    0
209967,20180915,   61,    0
209967,20180916,   97,    0
209967,20180917,   52,    0
209967,20180918,   51,    0
209967,20180919,   69,    0
209967,20180920,  100,    0
209967,20180921,  107,    0
209967,20180922,  129,    0
209967,20180923,  154,    0
209967,20180924,  114,    0
209967,20180925,   65,    0
209967,20180926,   37,    0
209967,20180927,   36,    0
209967,20180928,  121,    0
209967,20180929,   97,    0
209967,20180930,   99,    0
209967,20181001,   34,    0
209967,20181002,  122,    0
209967,20181003,   33,    0
209967,20181004,   53,    0
209967,20181005,   78,    0
209967,20181006,  111,    0
209967,20181007,   31,    0
209967,20181008,   30,    0
209967,20181009,   29,    0
209967,20181010,  125,    0
209967,20181011,   35,    0
209967,20181012,   28,    0
209967,20181013,   27,    0
209967,20181014,   70,    0
209967,20181015,   92,    0
209967,20181016,   26,    0
209967,20181017,   71,    0
209967,20181018,   87,    0
209967,20181019,   35,    0
209967,20181020,   24,    0
209967,20181021,   31,    0
209967,20181022,   74,    0
209967,20181023,   36,    0
209967,20181024,   55,    0
209967,20181025,   31,    0
209967,20181026,   74,    0
209967,20181027,   86,    0
209967,20181028,   75,    0
209967,20181029,   65,    0
209967,20181030,   58,    0
209967,20181031,   26,    0
209967,20181101,   48,    0
