 SOUID,    DATE,   HU, Q_HU
105610,19590621,   63,    0
105610,19590622,   84,    0
105610,19590623,   89,    0
105610,19590624,   90,    0
105610,19590625,   82,    0
105610,19590626,   87,    0
105610,19590627,   90,    0
105610,19590628,   87,    0
105610,19590629,   89,    0
105610,19590630,   79,    0
105610,19590701,   92,    0
105610,19590702,   87,    0
105610,19590703,   87,    0
105610,19590704,   88,    0
105610,19590705,   89,    0
105610,19590706,   78,    0
105610,19590707,   84,    0
105610,19590708,   80,    0
105610,19590709,   71,    0
105610,19590710,   68,    0
105610,19590711,   78,    0
105610,19590712,   91,    0
105610,19590713,   73,    0
105610,19590714,   68,    0
105610,19590715,   78,    0
105610,19590716,   94,    0
105610,19590717,   87,    0
105610,19590718,   89,    0
105610,19590719,   78,    0
105610,19590720,   92,    0
105610,19590721,   87,    0
105610,19590722,   78,    0
105610,19590723,   80,    0
105610,19590724,   81,    0
105610,19590725,   78,    0
105610,19590726,   92,    0
105610,19590727,   90,    0
105610,19590728,   88,    0
105610,19590729,   84,    0
105610,19590730,   82,    0
105610,19590731,   77,    0
105610,19590801,   82,    0
105610,19590802,   85,    0
105610,19590803,   85,    0
105610,19590804,   86,    0
105610,19590805,   81,    0
105610,19590806,   88,    0
105610,19590807,   75,    0
105610,19590808,   78,    0
105610,19590809,   83,    0
105610,19590810,   80,    0
105610,19590811,   88,    0
105610,19590812,   77,    0
105610,19590813,   88,    0
105610,19590814,   83,    0
105610,19590815,   76,    0
105610,19590816,   76,    0
105610,19590817,   78,    0
105610,19590818,   78,    0
105610,19590819,   76,    0
105610,19590820,   74,    0
105610,19590821,   70,    0
105610,19590822,   81,    0
105610,19590823,   95,    0
105610,19590824,   98,    0
105610,19590825,   94,    0
105610,19590826,   78,    0
105610,19590827,   84,    0
105610,19590828,   78,    0
105610,19590829,   78,    0
105610,19590830,   82,    0
105610,19590831,   81,    0
105610,19590901,   81,    0
105610,19590902,   79,    0
105610,19590903,   77,    0
105610,19590904,   80,    0
105610,19590905,   80,    0
105610,19590906,   82,    0
105610,19590907,   86,    0
105610,19590908,   81,    0
105610,19590909,   84,    0
105610,19590910,   76,    0
105610,19590911,   76,    0
105610,19590912,   83,    0
105610,19590913,   89,    0
105610,19590914,   79,    0
105610,19590915,   84,    0
105610,19590916,   79,    0
105610,19590917,   81,    0
105610,19590918,   84,    0
105610,19590919,   89,    0
105610,19590920,   88,    0
105610,19590921,   92,    0
105610,19590922,   80,    0
105610,19590923,   84,    0
105610,19590924,   97,    0
105610,19590925,   94,    0
105610,19590926,   72,    0
105610,19590927,   84,    0
105610,19590928,   84,    0
105610,19590929,   79,    0
105610,19590930,   68,    0
105610,19591001,   74,    0
105610,19591002,   89,    0
105610,19591003,   86,    0
105610,19591004,   78,    0
105610,19591005,   85,    0
105610,19591006,   78,    0
105610,19591007,   78,    0
105610,19591008,   77,    0
105610,19591009,   82,    0
105610,19591010,   84,    0
105610,19591011,   84,    0
105610,19591012,   93,    0
105610,19591013,   94,    0
105610,19591014,   89,    0
105610,19591015,   87,    0
105610,19591016,   85,    0
105610,19591017,   92,    0
105610,19591018,   86,    0
105610,19591019,   89,    0
105610,19591020,   85,    0
105610,19591021,   91,    0
105610,19591022,   81,    0
105610,19591023,   89,    0
105610,19591024,   84,    0
105610,19591025,   85,    0
105610,19591026,   93,    0
105610,19591027,   74,    0
105610,19591028,   66,    0
105610,19591029,   72,    0
105610,19591030,   86,    0
105610,19591031,   89,    0
105610,19591101,   88,    0
105610,19591102,   92,    0
105610,19591103,   85,    0
105610,19591104,   83,    0
105610,19591105,   82,    0
105610,19591106,   95,    0
105610,19591107,   90,    0
105610,19591108,   89,    0
105610,19591109,   85,    0
105610,19591110,   92,    0
105610,19591111,   94,    0
105610,19591112,   94,    0
105610,19591113,   92,    0
105610,19591114,   93,    0
105610,19591115,   92,    0
105610,19591116,   94,    0
105610,19591117,   88,    0
105610,19591118,   90,    0
105610,19591119,   90,    0
105610,19591120,   91,    0
105610,19591121,   99,    0
105610,19591122,   95,    0
105610,19591123,   98,    0
105610,19591124,   96,    0
105610,19591125,   95,    0
105610,19591126,   96,    0
105610,19591127,   94,    0
105610,19591128,   96,    0
105610,19591129,   97,    0
105610,19591130,   93,    0
105610,19591201,   96,    0
105610,19591202,   94,    0
105610,19591203,   94,    0
105610,19591204,   83,    0
105610,19591205,   94,    0
105610,19591206,   94,    0
105610,19591207,   83,    0
105610,19591208,   77,    0
105610,19591209,   88,    0
105610,19591210,   93,    0
105610,19591211,   95,    0
105610,19591212,   97,    0
105610,19591213,   98,    0
105610,19591214,   86,    0
105610,19591215,   94,    0
105610,19591216,   95,    0
105610,19591217,   86,    0
105610,19591218,   79,    0
105610,19591219,   95,    0
105610,19591220,   94,    0
105610,19591221,   95,    0
105610,19591222,   96,    0
105610,19591223,   95,    0
105610,19591224,   94,    0
105610,19591225,   95,    0
105610,19591226,   92,    0
105610,19591227,   93,    0
105610,19591228,   83,    0
105610,19591229,   92,    0
105610,19591230,   82,    0
105610,19591231,   97,    0
105610,19600101,   87,    0
105610,19600102,   89,    0
105610,19600103,   93,    0
105610,19600104,   93,    0
105610,19600105,   85,    0
105610,19600106,   86,    0
105610,19600107,   91,    0
105610,19600108,   93,    0
105610,19600109,   86,    0
105610,19600110,   77,    0
105610,19600111,   77,    0
105610,19600112,   94,    0
105610,19600113,   87,    0
105610,19600114,   83,    0
105610,19600115,   85,    0
105610,19600116,   76,    0
105610,19600117,   81,    0
105610,19600118,   91,    0
105610,19600119,   87,    0
105610,19600120,   71,    0
105610,19600121,   96,    0
105610,19600122,  100,    0
105610,19600123,  100,    0
105610,19600124,   94,    0
105610,19600125,   99,    0
105610,19600126,   90,    0
105610,19600127,   94,    0
105610,19600128,   93,    0
105610,19600129,   96,    0
105610,19600130,   95,    0
105610,19600131,   99,    0
105610,19600201,   98,    0
105610,19600202,   99,    0
105610,19600203,   94,    0
105610,19600204,   92,    0
105610,19600205,   94,    0
105610,19600206,   92,    0
105610,19600207,   86,    0
105610,19600208,   92,    0
105610,19600209,   88,    0
105610,19600210,   93,    0
105610,19600211,   80,    0
105610,19600212,   82,    0
105610,19600213,   88,    0
105610,19600214,   84,    0
105610,19600215,   80,    0
105610,19600216,   74,    0
105610,19600217,   72,    0
105610,19600218,   96,    0
105610,19600219,   89,    0
105610,19600220,   94,    0
105610,19600221,   83,    0
105610,19600222,   87,    0
105610,19600223,   91,    0
105610,19600224,   85,    0
105610,19600225,   97,    0
105610,19600226,   94,    0
105610,19600227,   92,    0
105610,19600228,   98,    0
105610,19600229,   93,    0
105610,19600301,   98,    0
105610,19600302,   96,    0
105610,19600303,   94,    0
105610,19600304,   84,    0
105610,19600305,   75,    0
105610,19600306,   77,    0
105610,19600307,   75,    0
105610,19600308,   74,    0
105610,19600309,   89,    0
105610,19600310,   96,    0
105610,19600311,   95,    0
105610,19600312,   94,    0
105610,19600313,   92,    0
105610,19600314,   85,    0
105610,19600315,   94,    0
105610,19600316,   92,    0
105610,19600317,   82,    0
105610,19600318,   75,    0
105610,19600319,   84,    0
105610,19600320,   79,    0
105610,19600321,   75,    0
105610,19600322,   78,    0
105610,19600323,   75,    0
105610,19600324,   83,    0
105610,19600325,   78,    0
105610,19600326,   81,    0
105610,19600327,   72,    0
105610,19600328,   82,    0
105610,19600329,   74,    0
105610,19600330,   74,    0
105610,19600331,   90,    0
105610,19600401,   82,    0
105610,19600402,   90,    0
105610,19600403,   95,    0
105610,19600404,   90,    0
105610,19600405,   94,    0
105610,19600406,   91,    0
105610,19600407,   93,    0
105610,19600408,  100,    0
105610,19600409,   89,    0
105610,19600410,   90,    0
105610,19600411,   75,    0
105610,19600412,   98,    0
105610,19600413,   83,    0
105610,19600414,   79,    0
105610,19600415,   81,    0
105610,19600416,   70,    0
105610,19600417,   75,    0
105610,19600418,   71,    0
105610,19600419,   77,    0
105610,19600420,   74,    0
105610,19600421,   73,    0
105610,19600422,   74,    0
105610,19600423,   67,    0
105610,19600424,   83,    0
105610,19600425,   73,    0
105610,19600426,   75,    0
105610,19600427,   82,    0
105610,19600428,   77,    0
105610,19600429,   62,    0
105610,19600430,   76,    0
105610,19600501,   71,    0
105610,19600502,   72,    0
105610,19600503,   78,    0
105610,19600504,   98,    0
105610,19600505,   97,    0
105610,19600506,   86,    0
105610,19600507,   80,    0
105610,19600508,   71,    0
105610,19600509,   74,    0
105610,19600510,   73,    0
105610,19600511,   74,    0
105610,19600512,   76,    0
105610,19600513,   96,    0
105610,19600514,   88,    0
105610,19600515,   80,    0
105610,19600516,   73,    0
105610,19600517,   72,    0
105610,19600518,   79,    0
105610,19600519,   84,    0
105610,19600520,   84,    0
105610,19600521,   74,    0
105610,19600522,   84,    0
105610,19600523,   90,    0
105610,19600524,   64,    0
105610,19600525,   77,    0
105610,19600526,  100,    0
105610,19600527,   82,    0
105610,19600528,   66,    0
105610,19600529,   68,    0
105610,19600530,   68,    0
105610,19600531,   73,    0
105610,19600601,   78,    0
105610,19600602,   96,    0
105610,19600603,   73,    0
105610,19600604,   65,    0
105610,19600605,   67,    0
105610,19600606,   79,    0
105610,19600607,   82,    0
105610,19600608,   92,    0
105610,19600609,   80,    0
105610,19600610,   76,    0
105610,19600611,   85,    0
105610,19600612,   89,    0
105610,19600613,   81,    0
105610,19600614,   76,    0
105610,19600615,   80,    0
105610,19600616,   86,    0
105610,19600617,   89,    0
105610,19600618,   87,    0
105610,19600619,   64,    0
105610,19600620,   70,    0
105610,19600621,   71,    0
105610,19600622,   68,    0
105610,19600623,   71,    0
105610,19600624,   75,    0
105610,19600625,   64,    0
105610,19600626,   84,    0
105610,19600627,   78,    0
105610,19600628,   61,    0
105610,19600629,   58,    0
105610,19600630,   66,    0
105610,19600701,   72,    0
105610,19600702,   82,    0
105610,19600703,   75,    0
105610,19600704,   94,    0
105610,19600705,   92,    0
105610,19600706,   91,    0
105610,19600707,   92,    0
105610,19600708,   79,    0
105610,19600709,   79,    0
105610,19600710,   90,    0
105610,19600711,   84,    0
105610,19600712,   76,    0
105610,19600713,   88,    0
105610,19600714,   83,    0
105610,19600715,   85,    0
105610,19600716,   76,    0
105610,19600717,   86,    0
105610,19600718,   85,    0
105610,19600719,   87,    0
105610,19600720,   84,    0
105610,19600721,   88,    0
105610,19600722,   79,    0
105610,19600723,   82,    0
105610,19600724,   91,    0
105610,19600725,   78,    0
105610,19600726,   79,    0
105610,19600727,   80,    0
105610,19600728,   92,    0
105610,19600729,   88,    0
105610,19600730,   85,    0
105610,19600731,   80,    0
105610,19600801,   82,    0
105610,19600802,   77,    0
105610,19600803,   91,    0
105610,19600804,   98,    0
105610,19600805,   88,    0
105610,19600806,   79,    0
105610,19600807,   76,    0
105610,19600808,   76,    0
105610,19600809,   90,    0
105610,19600810,   83,    0
105610,19600811,   77,    0
105610,19600812,   73,    0
105610,19600813,   85,    0
105610,19600814,   85,    0
105610,19600815,   78,    0
105610,19600816,   81,    0
105610,19600817,   82,    0
105610,19600818,   87,    0
105610,19600819,   86,    0
105610,19600820,   81,    0
105610,19600821,   96,    0
105610,19600822,   95,    0
105610,19600823,   87,    0
105610,19600824,   92,    0
105610,19600825,   96,    0
105610,19600826,   84,    0
105610,19600827,   91,    0
105610,19600828,   92,    0
105610,19600829,   86,    0
105610,19600830,   78,    0
105610,19600831,   87,    0
105610,19600901,   83,    0
105610,19600902,   97,    0
105610,19600903,   88,    0
105610,19600904,   86,    0
105610,19600905,   79,    0
105610,19600906,   96,    0
105610,19600907,   83,    0
105610,19600908,   90,    0
105610,19600909,   85,    0
105610,19600910,   92,    0
105610,19600911,   91,    0
105610,19600912,   77,    0
105610,19600913,   79,    0
105610,19600914,   96,    0
105610,19600915,   86,    0
105610,19600916,   92,    0
105610,19600917,   98,    0
105610,19600918,   87,    0
105610,19600919,   87,    0
105610,19600920,   78,    0
105610,19600921,   83,    0
105610,19600922,   88,    0
105610,19600923,   80,    0
105610,19600924,   86,    0
105610,19600925,   79,    0
105610,19600926,   82,    0
105610,19600927,   75,    0
105610,19600928,   75,    0
105610,19600929,   92,    0
105610,19600930,   84,    0
105610,19601001,   86,    0
105610,19601002,   90,    0
105610,19601003,   92,    0
105610,19601004,   88,    0
105610,19601005,   93,    0
105610,19601006,   92,    0
105610,19601007,   89,    0
105610,19601008,   92,    0
105610,19601009,   82,    0
105610,19601010,   71,    0
105610,19601011,   64,    0
105610,19601012,   70,    0
105610,19601013,   79,    0
105610,19601014,   84,    0
105610,19601015,   83,    0
105610,19601016,   92,    0
105610,19601017,   89,    0
105610,19601018,   97,    0
105610,19601019,   87,    0
105610,19601020,   94,    0
105610,19601021,   88,    0
105610,19601022,   95,    0
105610,19601023,   98,    0
105610,19601024,   92,    0
105610,19601025,   95,    0
105610,19601026,   95,    0
105610,19601027,   96,    0
105610,19601028,   91,    0
105610,19601029,   95,    0
105610,19601030,   90,    0
105610,19601031,   96,    0
105610,19601101,   98,    0
105610,19601102,   90,    0
105610,19601103,   91,    0
105610,19601104,   86,    0
105610,19601105,   84,    0
105610,19601106,   77,    0
105610,19601107,   87,    0
105610,19601108,   88,    0
105610,19601109,   95,    0
105610,19601110,   92,    0
105610,19601111,   94,    0
105610,19601112,   91,    0
105610,19601113,   95,    0
105610,19601114,   92,    0
105610,19601115,   92,    0
105610,19601116,   90,    0
105610,19601117,   98,    0
105610,19601118,  100,    0
105610,19601119,   95,    0
105610,19601120,   94,    0
105610,19601121,   93,    0
105610,19601122,   97,    0
105610,19601123,   93,    0
105610,19601124,   92,    0
105610,19601125,   91,    0
105610,19601126,   92,    0
105610,19601127,   81,    0
105610,19601128,   90,    0
105610,19601129,   98,    0
105610,19601130,   97,    0
105610,19601201,   93,    0
105610,19601202,   92,    0
105610,19601203,   88,    0
105610,19601204,   90,    0
105610,19601205,   90,    0
105610,19601206,   96,    0
105610,19601207,   93,    0
105610,19601208,   93,    0
105610,19601209,   96,    0
105610,19601210,   88,    0
105610,19601211,   92,    0
105610,19601212,   89,    0
105610,19601213,   93,    0
105610,19601214,   94,    0
105610,19601215,   96,    0
105610,19601216,   99,    0
105610,19601217,  100,    0
105610,19601218,   93,    0
105610,19601219,   92,    0
105610,19601220,   76,    0
105610,19601221,   88,    0
105610,19601222,   90,    0
105610,19601223,  100,    0
105610,19601224,   98,    0
105610,19601225,   98,    0
105610,19601226,   93,    0
105610,19601227,   92,    0
105610,19601228,   99,    0
105610,19601229,  100,    0
105610,19601230,   99,    0
105610,19601231,   97,    0
105610,19610101,   97,    0
105610,19610102,   97,    0
105610,19610103,   96,    0
105610,19610104,   87,    0
105610,19610105,   97,    0
105610,19610106,   88,    0
105610,19610107,   94,    0
105610,19610108,   94,    0
105610,19610109,   98,    0
105610,19610110,   88,    0
105610,19610111,   90,    0
105610,19610112,  100,    0
105610,19610113,   96,    0
105610,19610114,   96,    0
105610,19610115,   94,    0
105610,19610116,   89,    0
105610,19610117,   88,    0
105610,19610118,   95,    0
105610,19610119,   96,    0
105610,19610120,   95,    0
105610,19610121,   97,    0
105610,19610122,   97,    0
105610,19610123,   90,    0
105610,19610124,   85,    0
105610,19610125,   80,    0
105610,19610126,   84,    0
105610,19610127,   94,    0
105610,19610128,   94,    0
105610,19610129,   91,    0
105610,19610130,   89,    0
105610,19610131,   92,    0
105610,19610201,   93,    0
105610,19610202,   96,    0
105610,19610203,   84,    0
105610,19610204,   92,    0
105610,19610205,   98,    0
105610,19610206,   97,    0
105610,19610207,   86,    0
105610,19610208,  100,    0
105610,19610209,   86,    0
105610,19610210,   93,    0
105610,19610211,   89,    0
105610,19610212,   97,    0
105610,19610213,   95,    0
105610,19610214,   99,    0
105610,19610215,   95,    0
105610,19610216,   97,    0
105610,19610217,   96,    0
105610,19610218,   93,    0
105610,19610219,   95,    0
105610,19610220,   96,    0
105610,19610221,   94,    0
105610,19610222,   90,    0
105610,19610223,   87,    0
105610,19610224,   89,    0
105610,19610225,   97,    0
105610,19610226,   89,    0
105610,19610227,   89,    0
105610,19610228,   87,    0
105610,19610301,   94,    0
105610,19610302,   87,    0
105610,19610303,   98,    0
105610,19610304,   95,    0
105610,19610305,   92,    0
105610,19610306,   91,    0
105610,19610307,   99,    0
105610,19610308,   98,    0
105610,19610309,   98,    0
105610,19610310,   92,    0
105610,19610311,   96,    0
105610,19610312,   95,    0
105610,19610313,   89,    0
105610,19610314,   96,    0
105610,19610315,   97,    0
105610,19610316,   93,    0
105610,19610317,   92,    0
105610,19610318,   79,    0
105610,19610319,   70,    0
105610,19610320,   77,    0
105610,19610321,   58,    0
105610,19610322,   79,    0
105610,19610323,   86,    0
105610,19610324,   80,    0
105610,19610325,   86,    0
105610,19610326,   78,    0
105610,19610327,   64,    0
105610,19610328,   85,    0
105610,19610329,   92,    0
105610,19610330,   94,    0
105610,19610331,   85,    0
