 SOUID,    DATE,   TN, Q_TN
903162,20131003,  130,    0
903162,20131004,  135,    0
903162,20131005,   96,    0
903162,20131006,  107,    0
903162,20131007,  136,    0
903162,20131008,  126,    0
903162,20131009,   84,    0
903162,20131010,   39,    0
903162,20131011,   54,    0
903162,20131012,   74,    0
903162,20131013,   74,    0
903162,20131014,   80,    0
903162,20131015,   74,    0
903162,20131016,   34,    0
903162,20131017,   50,    0
903162,20131018,   66,    0
903162,20131019,  101,    0
903162,20131020,  102,    0
903162,20131021,  101,    0
903162,20131022,  102,    0
903162,20131023,  116,    0
903162,20131024,   49,    0
903162,20131025,   60,    0
903162,20131026,  104,    0
903162,20131027,   71,    0
903162,20131028,   64,    0
903162,20131029,   52,    0
903162,20131030,    1,    0
903162,20131031,   37,    0
903162,20131101,   46,    0
903162,20131102,  -16,    0
903162,20131103,   46,    0
903162,20131104,  -30,    0
903162,20131105,  -31,    0
903162,20131106,   21,    0
903162,20131107,   16,    0
903162,20131108,   37,    0
903162,20131109,  -14,    0
903162,20131110,  -28,    0
903162,20131111,  -16,    0
903162,20131112,   51,    0
903162,20131113,   24,    0
903162,20131114,   50,    0
903162,20131115,    1,    0
903162,20131116,   71,    0
903162,20131117,  -14,    0
903162,20131118,   44,    0
903162,20131119,  -20,    0
903162,20131120,   -4,    0
903162,20131121,   15,    0
903162,20131122,  -21,    0
903162,20131123,  -53,    0
903162,20131124,  -18,    0
903162,20131125,  -46,    0
903162,20131126,    1,    0
903162,20131127,   70,    0
903162,20131128,   22,    0
903162,20131129,   31,    0
903162,20131130,   17,    0
903162,20131201,   66,    0
903162,20131202,   17,    0
903162,20131203,   51,    0
903162,20131204,   -5,    0
903162,20131205,   27,    0
903162,20131206,   -9,    0
903162,20131207,   -4,    0
903162,20131208,   56,    0
903162,20131209,   91,    0
903162,20131210,   64,    0
903162,20131211,   77,    0
903162,20131212,  -14,    0
903162,20131213,   99,    0
903162,20131214,   15,    0
903162,20131215,   31,    0
903162,20131216,   59,    0
903162,20131217,  -14,    0
903162,20131218,   16,    0
903162,20131219,   21,    0
903162,20131220,   17,    0
903162,20131221,   54,    0
903162,20131222,    1,    0
903162,20131223,    6,    0
903162,20131224,   21,    0
903162,20131225,   17,    0
903162,20131226,   14,    0
903162,20131227,   16,    0
903162,20131228,   31,    0
903162,20131229,   27,    0
903162,20131230,   36,    0
903162,20131231,   25,    0
100919,20140101,   25,    0
100919,20140102,   26,    0
100919,20140103,   25,    0
100919,20140104,   12,    0
100919,20140105,   -7,    0
100919,20140106,   14,    0
100919,20140107,   64,    0
100919,20140108,   53,    0
100919,20140109,   15,    0
100919,20140110,   19,    0
100919,20140111,  -18,    0
100919,20140112,  -17,    0
100919,20140113,  -13,    0
100919,20140114,    4,    0
100919,20140115,   16,    0
100919,20140116,   32,    0
100919,20140117,   38,    0
100919,20140118,   16,    0
100919,20140119,   27,    0
100919,20140120,   12,    0
100919,20140121,   22,    0
100919,20140122,   22,    0
100919,20140123,   23,    0
100919,20140124,  -18,    0
100919,20140125,    5,    0
100919,20140126,    9,    0
100919,20140127,    3,    0
100919,20140128,   16,    0
100919,20140129,   19,    0
100919,20140130,    3,    0
100919,20140131,    5,    0
100919,20140201,   -3,    0
100919,20140202,    3,    0
100919,20140203,   29,    0
100919,20140204,   18,    0
100919,20140205,   12,    0
100919,20140206,   36,    0
100919,20140207,  -31,    0
100919,20140208,  -26,    0
100919,20140209,   25,    0
100919,20140210,   -6,    0
100919,20140211,   -4,    0
100919,20140212,   -3,    0
100919,20140213,    5,    0
100919,20140214,    9,    0
100919,20140215,    5,    0
100919,20140216,   -9,    0
100919,20140217,   -6,    0
100919,20140218,   18,    0
100919,20140219,   25,    0
100919,20140220,   33,    0
100919,20140221,   21,    0
100919,20140222,   25,    0
100919,20140223,   43,    0
100919,20140224,    5,    0
100919,20140225,   10,    0
100919,20140226,   41,    0
100919,20140227,   15,    0
100919,20140228,   -4,    0
100919,20140301,  -19,    0
100919,20140302,   -1,    0
100919,20140303,   -9,    0
100919,20140304,  -19,    0
100919,20140305,   -6,    0
100919,20140306,   44,    0
100919,20140307,   69,    0
100919,20140308,  -15,    0
100919,20140309,   49,    0
100919,20140310,   -3,    0
100919,20140311,  -30,    0
100919,20140312,  -36,    0
100919,20140313,  -19,    0
100919,20140314,   23,    0
100919,20140315,   45,    0
100919,20140316,   58,    0
100919,20140317,   74,    0
100919,20140318,   51,    0
100919,20140319,   63,    0
100919,20140320,   64,    0
100919,20140321,   15,    0
100919,20140322,   -5,    0
100919,20140323,   11,    0
100919,20140324,  -56,    0
100919,20140325,   22,    0
100919,20140326,   10,    0
100919,20140327,   20,    0
100919,20140328,   23,    0
100919,20140329,   35,    0
100919,20140330,   44,    0
100919,20140331,   45,    0
100919,20140401,   56,    0
100919,20140402,   50,    0
100919,20140403,   49,    0
100919,20140404,   53,    0
100919,20140405,   58,    0
100919,20140406,   76,    0
100919,20140407,   61,    0
100919,20140408,   32,    0
100919,20140409,   55,    0
100919,20140410,   51,    0
100919,20140411,    0,    0
100919,20140412,   60,    0
100919,20140413,   54,    0
100919,20140414,   42,    0
100919,20140415,  -17,    0
100919,20140416,  -10,    0
100919,20140417,   66,    0
100919,20140418,  -26,    0
100919,20140419,  -22,    0
100919,20140420,    0,    0
100919,20140421,   59,    0
100919,20140422,   73,    0
100919,20140423,   83,    0
100919,20140424,   53,    0
100919,20140425,   50,    0
100919,20140426,   70,    0
100919,20140427,   65,    0
100919,20140428,   78,    0
100919,20140429,   17,    0
100919,20140430,   56,    0
100919,20140501,   46,    0
100919,20140502,   38,    0
100919,20140503,  -15,    0
100919,20140504,   63,    0
100919,20140505,   50,    0
100919,20140506,   82,    0
100919,20140507,   66,    0
100919,20140508,   73,    0
100919,20140509,   71,    0
100919,20140510,   67,    0
100919,20140511,   65,    0
100919,20140512,   66,    0
100919,20140513,   13,    0
100919,20140514,    5,    0
100919,20140515,   95,    0
100919,20140516,   89,    0
100919,20140517,   79,    0
100919,20140518,   93,    0
100919,20140519,   73,    0
100919,20140520,   87,    0
100919,20140521,   85,    0
100919,20140522,   36,    0
100919,20140523,   34,    0
100919,20140524,   73,    0
100919,20140525,   87,    0
100919,20140526,   78,    0
100919,20140527,   79,    0
100919,20140528,   93,    0
100919,20140529,   83,    0
100919,20140530,   54,    0
100919,20140531,   26,    0
100919,20140601,   57,    0
100919,20140602,  103,    0
100919,20140603,  108,    0
100919,20140604,   44,    0
100919,20140605,   94,    0
100919,20140606,   88,    0
100919,20140607,  105,    0
100919,20140608,  109,    0
100919,20140609,   57,    0
100919,20140610,  104,    0
100919,20140611,  104,    0
100919,20140612,   95,    0
100919,20140613,  116,    0
100919,20140614,  114,    0
100919,20140615,  127,    0
100919,20140616,   62,    0
100919,20140617,   95,    0
100919,20140618,  134,    0
100919,20140619,  125,    0
100919,20140620,   71,    0
100919,20140621,  104,    0
100919,20140622,  105,    0
100919,20140623,   81,    0
100919,20140624,   58,    0
100919,20140625,   96,    0
100919,20140626,   93,    0
100919,20140627,   54,    0
100919,20140628,   65,    0
100919,20140629,   56,    0
100919,20140630,   69,    0
100919,20140701,   99,    0
100919,20140702,   56,    0
100919,20140703,   80,    0
100919,20140704,  133,    0
100919,20140705,   85,    0
100919,20140706,   73,    0
100919,20140707,   72,    0
100919,20140708,   80,    0
100919,20140709,   50,    0
100919,20140710,   58,    0
100919,20140711,   61,    0
100919,20140712,  103,    0
100919,20140713,  135,    0
100919,20140714,   39,    0
100919,20140715,   89,    0
100919,20140716,   60,    0
100919,20140717,   75,    0
100919,20140718,  111,    0
100919,20140719,  146,    0
100919,20140720,  133,    0
100919,20140721,   66,    0
100919,20140722,   79,    0
100919,20140723,  115,    0
100919,20140724,  110,    0
100919,20140725,   95,    0
100919,20140726,   96,    0
100919,20140727,  114,    0
100919,20140728,  117,    0
100919,20140729,   86,    0
100919,20140730,  115,    0
100919,20140731,   97,    0
100919,20140801,  113,    0
100919,20140802,   90,    0
100919,20140803,  111,    0
100919,20140804,  110,    0
100919,20140805,   44,    0
100919,20140806,  123,    0
100919,20140807,   78,    0
100919,20140808,   53,    0
100919,20140809,   84,    0
100919,20140810,  109,    0
100919,20140811,  105,    0
100919,20140812,  107,    0
100919,20140813,  105,    0
100919,20140814,  112,    0
100919,20140815,   96,    0
100919,20140816,   87,    0
100919,20140817,   99,    0
100919,20140818,   96,    0
100919,20140819,   48,    0
100919,20140820,   37,    0
100919,20140821,   79,    0
100919,20140822,   25,    0
100919,20140823,   31,    0
100919,20140824,    8,    0
100919,20140825,   25,    0
100919,20140826,   93,    0
100919,20140827,   35,    0
100919,20140828,  110,    0
100919,20140829,  124,    0
100919,20140830,  117,    0
100919,20140831,  105,    0
100919,20140901,  111,    0
100919,20140902,   61,    0
100919,20140903,  107,    0
100919,20140904,  117,    0
100919,20140905,   62,    0
100919,20140906,   87,    0
100919,20140907,    6,    0
100919,20140908,    3,    0
100919,20140909,   45,    0
100919,20140910,   61,    0
100919,20140911,   58,    0
100919,20140912,   72,    0
100919,20140913,   36,    0
100919,20140914,   68,    0
100919,20140915,  113,    0
100919,20140916,  123,    0
100919,20140917,  109,    0
100919,20140918,  119,    0
100919,20140919,  131,    0
100919,20140920,  120,    0
100919,20140921,   23,    0
100919,20140922,   22,    0
100919,20140923,   75,    0
100919,20140924,   77,    0
100919,20140925,   58,    0
100919,20140926,  111,    0
100919,20140927,   19,    0
100919,20140928,   99,    0
100919,20140929,  105,    0
100919,20140930,   87,    0
100919,20141001,  115,    0
100919,20141002,   -8,    0
100919,20141003,   36,    0
100919,20141004,   68,    0
100919,20141005,   -7,    0
100919,20141006,   46,    0
100919,20141007,   -9,    0
100919,20141008,   12,    0
100919,20141009,   54,    0
100919,20141010,   74,    0
100919,20141011,   22,    0
100919,20141012,    7,    0
100919,20141013,   52,    0
100919,20141014,   48,    0
100919,20141015,   64,    0
100919,20141016,   76,    0
100919,20141017,   95,    0
100919,20141018,  121,    0
100919,20141019,  118,    0
100919,20141020,   80,    0
100919,20141021,   65,    0
100919,20141022,   50,    0
100919,20141023,   77,    0
100919,20141024,   62,    0
100919,20141025,   72,    0
100919,20141026,   91,    0
100919,20141027,  104,    0
100919,20141028,  127,    1
100919,20141029,  -20,    0
100919,20141030,    0,    0
100919,20141031,   82,    0
100919,20141101,   84,    0
100919,20141102,   85,    1
100919,20141103,   48,    0
100919,20141104,   -8,    0
100919,20141105,    8,    0
100919,20141106,  -20,    0
100919,20141107,   43,    0
100919,20141108,   39,    0
100919,20141109,   43,    0
100919,20141110,   20,    0
100919,20141111,   33,    0
100919,20141112,   87,    0
100919,20141113,   60,    0
100919,20141114,   63,    0
100919,20141115,   10,    0
100919,20141116,    2,    0
100919,20141117,    6,    0
100919,20141118,   56,    0
100919,20141119,   62,    0
100919,20141120,   64,    0
100919,20141121,   23,    0
100919,20141122,   42,    0
100919,20141123,   16,    0
100919,20141124,    5,    0
100919,20141125,   26,    0
100919,20141126,    7,    0
100919,20141127,   36,    0
100919,20141128,   27,    0
100919,20141129,   58,    0
100919,20141130,   53,    0
100919,20141201,    7,    0
100919,20141202,    8,    0
100919,20141203,  -42,    0
100919,20141204,  -39,    0
100919,20141205,    2,    0
100919,20141206,  -50,    0
100919,20141207,  -22,    0
100919,20141208,    0,    0
100919,20141209,  -41,    0
100919,20141210,   14,    0
100919,20141211,    1,    0
100919,20141212,  -14,    0
100919,20141213,  -66,    0
100919,20141214,  -64,    0
100919,20141215,   11,    0
100919,20141216,    9,    0
100919,20141217,    6,    0
100919,20141218,   81,    1
100919,20141219,   14,    0
100919,20141220,   11,    0
100919,20141221,   37,    0
100919,20141222,   69,    1
100919,20141223,   57,    1
100919,20141224,   20,    0
100919,20141225,   14,    0
100919,20141226,  -25,    0
100919,20141227,  -23,    0
100919,20141228,  -38,    0
100919,20141229,  -62,    0
100919,20141230,  -40,    0
100919,20141231,   16,    0
100919,20150101,   61,    1
100919,20150102,   16,    0
100919,20150103,   10,    0
100919,20150104,  -50,    0
100919,20150105,  -44,    0
100919,20150106,   29,    0
100919,20150107,    5,    0
100919,20150108,   28,    0
100919,20150109,   12,    0
100919,20150110,   13,    0
100919,20150111,    1,    0
100919,20150112,    4,    0
100919,20150113,   -6,    0
100919,20150114,   -9,    0
100919,20150115,   -4,    0
100919,20150116,    2,    0
100919,20150117,   -6,    0
100919,20150118,  -67,    0
100919,20150119,  -33,    0
100919,20150120,  -36,    0
100919,20150121,  -38,    0
100919,20150122,  -40,    0
100919,20150123,  -40,    0
100919,20150124,    2,    0
100919,20150125,    7,    0
100919,20150126,   30,    0
100919,20150127,   20,    0
100919,20150128,   17,    0
100919,20150129,  -15,    0
100919,20150130,  -73,    0
100919,20150131,    5,    0
100919,20150201,   -6,    0
100919,20150202,  -49,    0
100919,20150203,  -93,    0
100919,20150204,  -81,    0
100919,20150205,  -34,    0
100919,20150206,  -21,    0
100919,20150207,  -62,    0
100919,20150208,  -65,    0
100919,20150209,  -64,    0
100919,20150210,  -29,    0
100919,20150211,    7,    0
100919,20150212,    7,    0
100919,20150213,   10,    0
100919,20150214,   24,    0
100919,20150215,   -2,    0
100919,20150216,   21,    0
100919,20150217,  -23,    0
100919,20150218,   24,    0
100919,20150219,   56,    0
100919,20150220,    1,    0
100919,20150221,   -5,    0
100919,20150222,   -4,    0
100919,20150223,    6,    0
100919,20150224,    7,    0
100919,20150225,  -11,    0
100919,20150226,    2,    0
100919,20150227,    1,    0
100919,20150228,   15,    0
100919,20150301,   16,    0
100919,20150302,   -3,    0
100919,20150303,   -3,    0
100919,20150304,    5,    0
100919,20150305,   26,    0
100919,20150306,   51,    0
100919,20150307,   53,    0
100919,20150308,   58,    0
100919,20150309,  -39,    0
100919,20150310,   18,    0
100919,20150311,  -39,    0
100919,20150312,  -24,    0
100919,20150313,   17,    0
100919,20150314,    7,    0
100919,20150315,   -7,    0
100919,20150316,   25,    0
100919,20150317,    7,    0
100919,20150318,   12,    0
100919,20150319,  -32,    0
100919,20150320,   13,    0
100919,20150321,   -1,    0
100919,20150322,  -35,    0
100919,20150323,   24,    0
100919,20150324,  -27,    0
100919,20150325,  -39,    0
100919,20150326,   -4,    0
100919,20150327,   -8,    0
100919,20150328,    4,    0
100919,20150329,   35,    0
100919,20150330,    3,    0
100919,20150331,   11,    0
100919,20150401,    8,    0
100919,20150402,  -34,    0
100919,20150403,    9,    0
100919,20150404,   37,    0
100919,20150405,   -7,    0
100919,20150406,   -5,    0
100919,20150407,    8,    0
100919,20150408,  -27,    0
100919,20150409,  -21,    0
100919,20150410,  -20,    0
100919,20150411,   23,    0
100919,20150412,   23,    0
100919,20150413,  -25,    0
100919,20150414,   29,    0
100919,20150415,   62,    0
100919,20150416,  -34,    0
100919,20150417,   14,    0
100919,20150418,   17,    0
100919,20150419,  -14,    0
100919,20150420,   34,    0
100919,20150421,  -30,    0
100919,20150422,    5,    0
100919,20150423,   10,    0
100919,20150424,   18,    0
100919,20150425,   41,    0
100919,20150426,  -32,    0
100919,20150427,  -54,    0
100919,20150428,    2,    0
100919,20150429,   22,    0
100919,20150430,   12,    0
100919,20150501,  -20,    0
100919,20150502,  -12,    0
100919,20150503,   34,    0
100919,20150504,   57,    0
100919,20150505,   63,    0
100919,20150506,   49,    0
100919,20150507,   11,    0
100919,20150508,  -20,    0
100919,20150509,   50,    0
100919,20150510,   54,    0
100919,20150511,   69,    0
100919,20150512,   69,    0
100919,20150513,   52,    0
100919,20150514,   18,    0
100919,20150515,  -22,    0
100919,20150516,   51,    0
100919,20150517,   49,    0
100919,20150518,   62,    0
100919,20150519,   16,    0
100919,20150520,   50,    0
100919,20150521,   64,    0
100919,20150522,   80,    0
100919,20150523,    9,    0
100919,20150524,   78,    0
100919,20150525,   62,    0
100919,20150526,   22,    0
100919,20150527,   54,    0
100919,20150528,   44,    0
100919,20150529,   38,    0
100919,20150530,   25,    0
100919,20150531,   52,    0
100919,20150601,   29,    0
100919,20150602,   41,    0
100919,20150603,   66,    0
100919,20150604,   52,    0
100919,20150605,   67,    0
100919,20150606,   63,    0
100919,20150607,   66,    0
100919,20150608,    0,    0
100919,20150609,   44,    0
100919,20150610,   26,    0
100919,20150611,   38,    0
100919,20150612,   46,    0
100919,20150613,   97,    0
100919,20150614,   70,    0
100919,20150615,   -5,    0
100919,20150616,   84,    0
100919,20150617,  113,    0
100919,20150618,   80,    0
100919,20150619,   87,    0
100919,20150620,   94,    0
100919,20150621,   92,    0
100919,20150622,   71,    0
100919,20150623,   27,    0
100919,20150624,   74,    0
100919,20150625,  114,    0
100919,20150626,  122,    0
100919,20150627,   83,    0
100919,20150628,  121,    0
100919,20150629,   98,    0
100919,20150630,  107,    0
100919,20150701,  127,    0
100919,20150702,  132,    0
100919,20150703,  105,    0
100919,20150704,  115,    0
100919,20150705,  110,    0
100919,20150706,  102,    0
100919,20150707,  119,    0
100919,20150708,  102,    0
100919,20150709,   27,    0
100919,20150710,   91,    0
100919,20150711,  111,    0
100919,20150712,  119,    0
100919,20150713,   81,    0
100919,20150714,   80,    0
100919,20150715,   38,    0
100919,20150716,   76,    0
100919,20150717,  118,    0
100919,20150718,   95,    0
100919,20150719,  103,    0
100919,20150720,   56,    0
100919,20150721,  116,    0
100919,20150722,   71,    0
100919,20150723,   71,    0
100919,20150724,   17,    0
100919,20150725,   57,    0
100919,20150726,   42,    0
100919,20150727,   98,    0
100919,20150728,   77,    0
100919,20150729,   61,    0
100919,20150730,   70,    0
100919,20150731,   51,    0
100919,20150801,   74,    0
100919,20150802,   78,    0
100919,20150803,  120,    0
100919,20150804,  114,    0
100919,20150805,  106,    0
100919,20150806,  116,    0
100919,20150807,   40,    0
100919,20150808,   45,    0
100919,20150809,  111,    0
100919,20150810,  130,    0
100919,20150811,   59,    0
100919,20150812,   31,    0
100919,20150813,   44,    0
100919,20150814,  116,    0
100919,20150815,   67,    0
100919,20150816,   49,    0
100919,20150817,   29,    0
100919,20150818,   42,    0
100919,20150819,   99,    0
100919,20150820,  135,    0
100919,20150821,  139,    0
100919,20150822,  132,    0
100919,20150823,  137,    0
100919,20150824,  114,    0
100919,20150825,   66,    0
100919,20150826,  110,    0
100919,20150827,   97,    0
100919,20150828,   97,    0
100919,20150829,  114,    0
100919,20150830,   98,    0
100919,20150831,   28,    0
100919,20150901,   75,    0
100919,20150902,   55,    0
100919,20150903,   49,    0
100919,20150904,   24,    0
100919,20150905,   55,    0
100919,20150906,    5,    0
100919,20150907,   12,    0
100919,20150908,   74,    0
100919,20150909,   76,    0
100919,20150910,   57,    0
100919,20150911,   59,    0
100919,20150912,  111,    0
100919,20150913,   58,    0
100919,20150914,   67,    0
100919,20150915,   83,    0
100919,20150916,   32,    0
100919,20150917,   28,    0
100919,20150918,   79,    0
100919,20150919,   18,    0
100919,20150920,   71,    0
100919,20150921,  115,    0
100919,20150922,    4,    0
100919,20150923,   17,    0
100919,20150924,   72,    0
100919,20150925,   76,    0
100919,20150926,   56,    0
100919,20150927,    8,    0
100919,20150928,    4,    0
100919,20150929,   27,    0
100919,20150930,    4,    0
100919,20151001,   -9,    0
100919,20151002,    1,    0
100919,20151003,   30,    0
100919,20151004,   21,    0
100919,20151005,   41,    0
100919,20151006,   89,    0
100919,20151007,   87,    0
100919,20151008,    0,    0
100919,20151009,   30,    0
100919,20151010,   83,    0
100919,20151011,   51,    0
100919,20151012,   46,    0
100919,20151013,   38,    0
100919,20151014,   -4,    0
100919,20151015,    4,    0
100919,20151016,   36,    0
100919,20151017,    1,    0
100919,20151018,   44,    0
100919,20151019,   39,    0
100919,20151020,   42,    0
100919,20151021,   77,    0
100919,20151022,   85,    0
100919,20151023,   53,    0
100919,20151024,   65,    0
100919,20151025,   23,    0
100919,20151026,   38,    0
100919,20151027,   55,    0
100919,20151028,   93,    0
100919,20151029,   76,    0
100919,20151030,   35,    0
100919,20151031,   66,    0
100919,20151101,   72,    0
100919,20151102,   83,    0
100919,20151103,   21,    0
100919,20151104,   34,    0
100919,20151105,   74,    0
100919,20151106,   85,    0
100919,20151107,   64,    0
100919,20151108,   63,    0
100919,20151109,   50,    0
100919,20151110,  101,    0
100919,20151111,   95,    0
100919,20151112,   42,    0
100919,20151113,   32,    0
100919,20151114,   25,    0
100919,20151115,   47,    0
100919,20151116,   38,    0
100919,20151117,   27,    0
100919,20151118,   30,    0
100919,20151119,   58,    1
100919,20151120,   31,    1
100919,20151121,  -12,    0
100919,20151122,  -17,    0
100919,20151123,  -40,    0
100919,20151124,   17,    0
100919,20151125,   21,    0
100919,20151126,   52,    0
100919,20151127,   72,    1
100919,20151128,    4,    0
100919,20151129,    6,    0
100919,20151130,    9,    0
100919,20151201,  -15,    0
100919,20151202,    5,    0
100919,20151203,  -14,    0
100919,20151204,   -1,    0
100919,20151205,   54,    0
100919,20151206,   44,    0
100919,20151207,   -5,    0
100919,20151208,   45,    0
100919,20151209,   16,    0
100919,20151210,   34,    0
100919,20151211,    2,    0
100919,20151212,    5,    0
100919,20151213,  -39,    0
100919,20151214,  -39,    0
100919,20151215,   19,    0
100919,20151216,   58,    0
100919,20151217,   94,    0
100919,20151218,   91,    0
100919,20151219,   91,    1
100919,20151220,   78,    0
100919,20151221,   49,    0
100919,20151222,   50,    0
100919,20151223,   38,    0
100919,20151224,   43,    1
100919,20151225,   12,    0
100919,20151226,    6,    0
100919,20151227,   15,    0
100919,20151228,    7,    0
100919,20151229,   70,    0
100919,20151230,   64,    1
100919,20151231,    7,    0
100919,20160101,  -20,    0
100919,20160102,  -17,    0
100919,20160103,   57,    0
100919,20160104,   49,    0
100919,20160105,   40,    0
100919,20160106,   42,    0
100919,20160107,   35,    1
100919,20160108,  -22,    0
100919,20160109,  -15,    0
100919,20160110,    2,    0
100919,20160111,    4,    0
100919,20160112,   12,    0
100919,20160113,  -19,    0
100919,20160114,  -21,    0
100919,20160115,  -26,    0
100919,20160116,  -67,    0
100919,20160117,  -62,    0
100919,20160118,  -28,    0
100919,20160119,    1,    0
100919,20160120,   -3,    0
100919,20160121,  -29,    0
100919,20160122,    4,    0
100919,20160123,   56,    0
100919,20160124,   57,    0
100919,20160125,   88,    0
100919,20160126,   32,    0
100919,20160127,   53,    0
100919,20160128,    7,    0
100919,20160129,   36,    1
100919,20160130,   -3,    0
100919,20160131,   -1,    0
100919,20160201,   11,    0
100919,20160202,   24,    0
100919,20160203,    3,    0
100919,20160204,    2,    0
100919,20160205,   59,    0
100919,20160206,   20,    0
100919,20160207,   25,    0
100919,20160208,    7,    0
100919,20160209,   23,    0
100919,20160210,  -12,    0
100919,20160211,  -33,    0
100919,20160212,  -26,    0
100919,20160213,   -2,    0
100919,20160214,  -32,    0
100919,20160215,  -24,    0
100919,20160216,  -60,    0
100919,20160217,   14,    0
100919,20160218,  -58,    0
100919,20160219,  -14,    0
100919,20160220,   26,    0
100919,20160221,   31,    0
100919,20160222,    7,    0
100919,20160223,  -44,    0
100919,20160224,  -57,    0
100919,20160225,  -69,    0
100919,20160226,  -39,    0
100919,20160227,  -41,    0
100919,20160228,  -51,    0
100919,20160229,  -44,    0
100919,20160301,    8,    0
100919,20160302,   -9,    0
100919,20160303,  -19,    0
100919,20160304,    6,    0
100919,20160305,    1,    0
100919,20160306,  -38,    0
100919,20160307,  -44,    0
100919,20160308,  -43,    0
100919,20160309,    7,    0
100919,20160310,  -16,    0
100919,20160311,  -37,    0
100919,20160312,   -2,    0
100919,20160313,   57,    0
100919,20160314,   11,    0
100919,20160315,    9,    0
100919,20160316,   27,    0
100919,20160317,   12,    0
100919,20160318,   17,    0
100919,20160319,   31,    0
100919,20160320,   -7,    0
100919,20160321,    7,    0
100919,20160322,   22,    0
100919,20160323,   42,    0
100919,20160324,   43,    0
100919,20160325,   11,    0
100919,20160326,   56,    0
100919,20160327,   32,    0
100919,20160328,   17,    0
100919,20160329,   -9,    0
100919,20160330,    7,    0
100919,20160331,  -31,    0
100919,20160401,   20,    0
100919,20160402,   46,    0
100919,20160403,   39,    0
100919,20160404,   52,    0
100919,20160405,   47,    0
100919,20160406,   43,    0
100919,20160407,   23,    0
100919,20160408,   25,    0
100919,20160409,   25,    0
100919,20160410,    5,    0
100919,20160411,   11,    0
100919,20160412,   49,    0
100919,20160413,   50,    0
100919,20160414,   40,    0
100919,20160415,   25,    0
100919,20160416,  -14,    0
100919,20160417,  -51,    0
100919,20160418,    9,    0
100919,20160419,   12,    0
100919,20160420,  -27,    0
100919,20160421,  -19,    0
100919,20160422,   -2,    0
100919,20160423,  -37,    0
100919,20160424,   -7,    0
100919,20160425,   10,    0
100919,20160426,   -7,    0
100919,20160427,   -5,    0
100919,20160428,  -55,    0
100919,20160429,    2,    0
100919,20160430,  -33,    0
100919,20160501,   22,    0
100919,20160502,   67,    0
100919,20160503,   32,    0
100919,20160504,   54,    0
100919,20160505,   48,    0
100919,20160506,   32,    0
100919,20160507,   60,    0
100919,20160508,   65,    0
100919,20160509,   83,    0
100919,20160510,   81,    0
100919,20160511,   89,    0
100919,20160512,   85,    0
100919,20160513,   48,    0
100919,20160514,  -38,    0
100919,20160515,   10,    0
100919,20160516,  -16,    0
100919,20160517,    8,    0
100919,20160518,   89,    0
100919,20160519,   78,    0
100919,20160520,   74,    0
100919,20160521,   85,    0
100919,20160522,   75,    0
100919,20160523,   -1,    0
100919,20160524,   31,    0
100919,20160525,   56,    0
100919,20160526,   67,    0
100919,20160527,   80,    0
100919,20160528,   80,    0
100919,20160529,   66,    0
100919,20160530,   45,    0
100919,20160531,   77,    0
100919,20160601,   95,    0
100919,20160602,   50,    0
100919,20160603,   39,    0
100919,20160604,  103,    0
100919,20160605,   60,    0
100919,20160606,   95,    0
100919,20160607,   90,    0
100919,20160608,  110,    0
100919,20160609,   67,    0
100919,20160610,  130,    0
100919,20160611,   96,    0
100919,20160612,  103,    0
100919,20160613,  111,    0
100919,20160614,   93,    0
100919,20160615,   98,    0
100919,20160616,   92,    0
100919,20160617,   91,    0
100919,20160618,   76,    0
100919,20160619,   55,    0
100919,20160620,  122,    0
100919,20160621,   58,    0
100919,20160622,  107,    0
100919,20160623,  110,    0
100919,20160624,   93,    0
100919,20160625,   79,    0
100919,20160626,   66,    0
100919,20160627,   96,    0
100919,20160628,   31,    0
100919,20160629,   88,    0
100919,20160630,   65,    0
100919,20160701,   82,    0
100919,20160702,   47,    0
100919,20160703,   84,    0
100919,20160704,   85,    0
100919,20160705,   85,    0
100919,20160706,   37,    0
100919,20160707,  112,    0
100919,20160708,  120,    0
100919,20160709,   95,    0
100919,20160710,  131,    0
100919,20160711,  125,    0
100919,20160712,   57,    0
100919,20160713,   55,    0
100919,20160714,   45,    0
100919,20160715,   88,    0
100919,20160716,  113,    0
100919,20160717,  108,    0
100919,20160718,  121,    0
100919,20160719,  111,    0
100919,20160720,  156,    0
100919,20160721,   69,    0
100919,20160722,  140,    0
100919,20160723,  111,    0
100919,20160724,  134,    0
100919,20160725,  102,    0
100919,20160726,  105,    0
100919,20160727,  110,    0
100919,20160728,   64,    0
100919,20160729,  120,    0
100919,20160730,   56,    0
100919,20160731,   89,    0
100919,20160801,   70,    0
100919,20160802,   61,    0
100919,20160803,  141,    0
100919,20160804,  131,    0
100919,20160805,  120,    0
100919,20160806,   44,    0
100919,20160807,  130,    0
100919,20160808,  103,    0
100919,20160809,   78,    0
100919,20160810,   31,    0
100919,20160811,  103,    0
100919,20160812,  123,    0
100919,20160813,  121,    0
100919,20160814,  104,    0
100919,20160815,   67,    0
100919,20160816,   74,    0
100919,20160817,   66,    0
100919,20160818,   77,    0
100919,20160819,  105,    0
100919,20160820,  119,    0
100919,20160821,  126,    0
100919,20160822,  113,    0
100919,20160823,   68,    0
100919,20160824,  102,    0
100919,20160825,  102,    0
100919,20160826,  106,    0
100919,20160827,  106,    0
